"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date","New/Used"
"2025","Newmar","Ventana","4037","N/A","N/A","JN25ATONV4037","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","Ventana","4037","N/A","N/A","LOATONV4037","ClassA Diesel","Louisville KY","Campersinn","2024-10-29"
"2025","Newmar","Ventana","4068","N/A","N/A","JN25ATONV4068","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","Ventana","4328","N/A","N/A","JN25ATONV4328","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","Ventana","4340","N/A","N/A","JN25ATONV4340","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","Ventana","4369","N/A","N/A","JN25ATONV4369","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Allegro","BR","N/A","N/A","RALATOTMAB33BR","ClassA Diesel","Raleigh NC","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Allegro","BR","N/A","N/A","DAATOTMAB33BR","ClassA Diesel","Davenport IA","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Allegro","BR","N/A","N/A","99611","ClassA Diesel","Macon GA","Campersinn","2024-10-29"
"2023","Winnebago","Forza","38W","388393","240995","66582","ClassA Diesel","Raleigh NC","Campersinn","2024-10-29"
"2024","Fleetwood RV","Discovery","38N","N/A","N/A","TO24ATOFD38N","ClassA Diesel","Toms River NJ","Campersinn","2024-10-29"
"2024","Fleetwood RV","Discovery","38W","N/A","N/A","TO24ATOFD38W","ClassA Diesel","Toms River NJ","Campersinn","2024-10-29"
"2025","Newmar","Dutch Star","4081","N/A","N/A","99372","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","Dutch Star","4081","N/A","N/A","99378","ClassA Diesel","Louisville KY","Campersinn","2024-10-29"
"2025","Newmar","Dutch Star","4369","N/A","N/A","98727","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","Dutch Star","4369","N/A","N/A","99258","ClassA Diesel","Louisville KY","Campersinn","2024-10-29"
"2025","Newmar","Dutch Star","4369","N/A","N/A","25LOATONDS4369","ClassA Diesel","Louisville KY","Campersinn","2024-10-29"
"2025","Newmar","New Aire","3539","N/A","N/A","JN25ATONNA3539","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","New Aire","3543","N/A","N/A","JN25ATONNA3543","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","New Aire","3547","N/A","N/A","JN25ATONNA3547","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Newmar","New Aire","3549","N/A","N/A","JN25ATONNA3549","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","MA25ATOB38BL","ClassA Diesel","Macon GA","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","RALATOTMB38BL","ClassA Diesel","Raleigh NC","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","DAATOTMB38BL","ClassA Diesel","Davenport IA","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","99609","ClassA Diesel","Macon GA","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","RALATOTMB38CL","ClassA Diesel","Raleigh NC","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","TO25ATOTMB38CL","ClassA Diesel","Toms River NJ","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","MA25ATOTB38CL","ClassA Diesel","Macon GA","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","DAATOTMB38CL","ClassA Diesel","Davenport IA","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","99166","ClassA Diesel","Louisville KY","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","25LOTMB38CL","ClassA Diesel","Louisville KY","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Phaeton","CH","N/A","N/A","RALATOTMP35CH","ClassA Diesel","Raleigh NC","Campersinn","2024-10-29"
"2025","Tiffin Motorhomes","Phaeton","CH","N/A","N/A","ACWATOTIFPHA35CH","ClassA Diesel","Acworth GA","Campersinn","2024-10-29"
"2025","Palomino","Palomino","401RLFT","N/A","N/A","COATOPPD401RLFT","Destination Trailer","Conway SC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","402LFT","N/A","N/A","RALATOPPD402LFT","Destination Trailer","Raleigh NC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","402LFT","N/A","N/A","99355","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2025","Palomino","Palomino","403LFT","N/A","N/A","99455","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","260MINILFT","N/A","N/A","COATOPP260MINILF","Destination Trailer","Conway SC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","37PFL","N/A","N/A","98703","Destination Trailer","Raleigh NC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","37PFL","N/A","N/A","99348","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2025","Palomino","Palomino","38DEN","N/A","N/A","99212","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","38RLB","N/A","N/A","MBATOPP38RLB","Destination Trailer","Myrtle Beach SC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","38RLB","N/A","N/A","RALATOPPD38RLB","Destination Trailer","Raleigh NC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","38RLB","N/A","N/A","99349","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2025","Palomino","Palomino","38RLB","N/A","N/A","100102","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2025","Palomino","Palomino","39DBT","N/A","N/A","MBATOPP39DBT","Destination Trailer","Myrtle Beach SC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","39DBT","N/A","N/A","99456","Destination Trailer","Raleigh NC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","39FKL","N/A","N/A","98909","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-29"
"2025","Palomino","Palomino","39PQB","N/A","N/A","RALATOPPD39PQB","Destination Trailer","Raleigh NC","Campersinn","2024-10-29"
"2024","Coachmen RV","Catalina Destination Series","18RDL","52822","39995","95109","Destination Trailer","Mocksville NC","Campersinn","2024-10-29"
"2024","Coachmen RV","Catalina Destination Series","18RDL","52119","37995","96734","Destination Trailer","Louisville KY","Campersinn","2024-10-29"
"2025","Coachmen RV","Catalina Destination Series","42CONDO","76849","N/A","98195","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-29"
"2025","Coachmen RV","Catalina Destination Series","42CONDO","N/A","N/A","99500","Destination Trailer","Charleston SC","Campersinn","2024-10-29"
"2024","Forest River RV","Cherokee","16ML","54434","36290","93318","Destination Trailer","Bismarck ND","Campersinn","2024-10-29"
"2025","Forest River RV","Cherokee","20OG","58410","42995","97982","Destination Trailer","Minot ND","Campersinn","2024-10-29"
"2024","Forest River RV","Cherokee","39CA","76775","57995","96948","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2025","Forest River RV","Sandpiper","399LOFT","86710","N/A","96574","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2025","Forest River RV","Sandpiper","40DUPLEX","89768","N/A","99278","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2024","Forest River RV","Wildwood","40FDEN","76026","54995","93160","Destination Trailer","Troy OH","Campersinn","2024-10-29"
"2024","Forest River RV","View","42VIEW","99688","69993","93161","Destination Trailer","Troy OH","Campersinn","2024-10-29"
"2024","Jayco","Jay Flight","40FKDS","83836","69256","96030","Destination Trailer","Chichester NH","Campersinn","2024-10-29"
"2025","Jayco","Jay Flight","JayLoft","N/A","N/A","CIRVATOJFB40LSDL","Destination Trailer","Chichester NH","Campersinn","2024-10-29"
"2024","Keystone RV","Residence","401CLDL","96051","N/A","TUATOKRES401CLDL","Destination Trailer","Tucker GA","Campersinn","2024-10-29"
"2024","Keystone RV","Residence","401FLSL","89519","N/A","TUATOKRES401FLSL","Destination Trailer","Tucker GA","Campersinn","2024-10-29"
"2024","Keystone RV","Residence","40CLDL","90653","N/A","TUATOKRES40CLDL","Destination Trailer","Tucker GA","Campersinn","2024-10-29"
"2024","Keystone RV","Residence","40FLFT","84203","N/A","TUATOKRES40FLFT","Destination Trailer","Tucker GA","Campersinn","2024-10-29"
"2025","Keystone RV","Residence","40FLSL","N/A","N/A","100057","Destination Trailer","Kingston NH","Campersinn","2024-10-29"
"2024","Keystone RV","Residence","40FLSL","84120","N/A","TUATOKRES40FLSL","Destination Trailer","Tucker GA","Campersinn","2024-10-29"
