"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Jayco","Jay Flight","210QBW-G","35475","23995","85441","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","211MBW","34374","23995","87296","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","211MBW","34374","23995","87297","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","211MBW","34374","23995","87298","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","260BHW","33937","23995","85426","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","260BHW","33937","24995","87300","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","260BHW-G","35475","24995","85423","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","260BHW-G","35475","25897","85422","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","260BHW-G","35475","25897","87293","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","260BHW-G","35475","25987","87294","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja-G","35753","21995","87301","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA-G","35753","21995","87304","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","20MBW","31538","21995","87181","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","20MBW","31538","21995","87179","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Coachmen RV","Catalina Summit Series 8","261BH","35791","22495","78073","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","210QBW","33937","22995","85446","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","210QBW","33937","22995","85447","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","210QBW","33937","22995","85451","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","20FBSW","34283","22995","86499","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","20FBSW","34283","22995","86498","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","210QBW-G","35475","23995","85009","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","210QBW-G","35475","23995","85443","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","211MBW-G","35912","25995","87292","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87084","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87085","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87080","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87081","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87087","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Forest River RV","Rockwood GEO Pro","G15TB","34111","26995","82854","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Heartland","N/A","181MB","43723","26995","82485","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","211MBW-G","35912","26995","87295","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Coachmen RV","Apex Nano","194BHS","40613","28995","81378","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Forest River RV","Rockwood GEO Pro","15FD","34366","28995","86083","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Forest River RV","Rockwood GEO Pro","15TB","34323","28995","86084","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","G","34816","20495","87307","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA-G","34253","20995","85022","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja-G","34253","20995","85023","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA-G","34253","20995","85020","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","197MBW","33961","20995","85032","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","197MBW","33961","20995","85029","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja","33961","20995","85028","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja","33961","20995","85027","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Unknown","N/A","26BHW","34328","20995","84298","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Unknown","N/A","26BHW","34328","20995","84304","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja-G","35753","21995","87303","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja-G","35753","21995","87302","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","33054","19995","85014","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","33054","19995","85016","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja","33054","19995","85018","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja","33054","19995","85019","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","33054","19995","87282","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","175FQW-G","30316","19995","85437","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW-G","33316","20495","87287","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW-G","33316","20495","87286","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW-G","33316","20495","87284","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW-G","33316","20495","87285","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","G","34816","20495","87305","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","G","34816","20495","87306","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Forest River RV","Timberwolf","16ML","54434","31995","81641","Destination Trailer","Coldwater MI","Bish","2024-10-28"
"2024","Keystone RV","Hideout","24LOF","49875","29995","88235","Destination Trailer","Coldwater MI","Bish","2024-10-28"
"2025","Forest River RV","View","44VIEW","106292","74999","88304","Destination Trailer","Coldwater MI","Bish","2024-10-28"
"2024","Forest River RV","N/A","RVS1","63216","42995","80708","Destination Trailer","Anderson IN","Bish","2024-10-28"
"2024","Forest River RV","N/A","RVS1","63216","42995","80709","Destination Trailer","Anderson IN","Bish","2024-10-28"
"2024","Forest River RV","Wildwood","42FLDL","94200","63995","78697","Destination Trailer","Anderson IN","Bish","2024-10-28"
"2024","Forest River RV","Wildwood","42FK","96342","65995","78696","Destination Trailer","Anderson IN","Bish","2024-10-28"
"2025","Forest River RV","N/A","400BH","83903","62995","82941","Destination Trailer","Ludington MI","Bish","2024-10-28"
"2025","Forest River RV","N/A","42DL","92932","66495","87510","Destination Trailer","Ludington MI","Bish","2024-10-28"
"2025","Forest River RV","View","42VIEW","99702","75995","87512","Destination Trailer","Ludington MI","Bish","2024-10-28"
"2025","Forest River RV","View","44VIEW","103762","79995","88013","Destination Trailer","Ludington MI","Bish","2024-10-28"
"2025","Forest River RV","Cedar Creek","40CFD","105975","76995","85735","Destination Trailer","Ludington MI","Bish","2024-10-28"
"2023","Jayco","Precept","34G","215326","128995","57974","ClassA Gas","Meridian ID","Bish","2024-10-28"
"2024","Newmar","Bay Star","2813","225172","174911","81669","ClassA Gas","Meridian ID","Bish","2024-10-28"
"2023","Newmar","Bay Star","3408","270466","184911","68678","ClassA Gas","Meridian ID","Bish","2024-10-28"
"2024","Newmar","Bay Star","2813","228889","173995","81668","ClassA Gas","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","29461","17995","85045","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","30054","18495","85432","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","30054","18495","86003","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja","30054","18495","85435","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","175FQW","28336","18987","85013","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW","31524","18995","87291","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW","31524","18995","87290","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW","31524","18995","87288","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","160LKW","31524","18995","87289","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","175FQW","28336","18995","85012","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja","30054","19495","85439","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","Baja","30054","19495","85436","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87082","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Forest River RV","Rockwood Mini Lite","2109S","48258","36995","85711","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Forest River RV","Rockwood Ultra Lite","2606WS","63842","44897","88265","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Alliance RV","Delta","252RL","58005","49995","87768","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Brinkley","Model Z","295","85252","N/A","87349","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Jayco","Jay Flight","195RBW-G","33918","16395","83949","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","175BHW","28336","16895","85036","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","19BHW","29761","16995","86459","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","19BHW","29761","16995","86460","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","19BHW","29761","16995","86458","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Unknown","N/A","19BHW","29611","16995","84821","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","175BHW","29117","17495","85037","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Forest River RV","View","44VIEW","105849","79995","88054","Destination Trailer","Kearney NE","Bish","2024-10-28"
"2024","Forest River RV","Timberwolf","16ML","54434","31995","81640","Destination Trailer","Longview TX","Bish","2024-10-28"
"2025","Forest River RV","Timberwolf","16ML","58896","39995","87607","Destination Trailer","Idaho Falls ID","Bish","2024-10-28"
"2025","Forest River RV","Timberwolf","20OG","62538","43995","87867","Destination Trailer","Idaho Falls ID","Bish","2024-10-28"
"2025","Forest River RV","Timberwolf","20OG","62538","43995","87866","Destination Trailer","Idaho Falls ID","Bish","2024-10-28"
"2024","Keystone RV","Hideout","24LOF","49875","41990","88108","Destination Trailer","Kalispell MT","Bish","2024-10-28"
"2024","Forest River RV","View","42VIEW","109079","79990","80948","Destination Trailer","Kalispell MT","Bish","2024-10-28"
"2025","Coachmen RV","Catalina Destination Series","18RDL","57368","42995","85586","Destination Trailer","Meridian ID","Bish","2024-10-28"
"2025","Coachmen RV","Catalina Destination Series","18RDL","57368","42995","85585","Destination Trailer","Meridian ID","Bish","2024-10-28"
"2025","Forest River RV","Wildwood","42FLDL","88111","62999","L87532","Destination Trailer","Pick Up","Bish","2024-10-28"
"2025","Alliance RV","Delta","281BH","61082","54995","85719","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Forest River RV","Rockwood Signature","301RK","78194","57286","L88315","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Alliance RV","Delta","292RL","59995","N/A","L88312","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Keystone RV","Cougar","30RKD","61925","N/A","L88634","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","N/A","302RDBS","68600","N/A","L87819","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Brinkley","N/A","265","69505","N/A","L88498","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Alliance RV","Avenue","332RL","70000","N/A","L87544","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Jayco","Eagle","274FKDS","72174","N/A","L87501","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","Wildwood","42VERANDA","109971","79999","L87566","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Brinkley","Model Z","295","85252","N/A","L87450","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Brinkley","Model Z","295","86620","N/A","84141","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Brinkley","Model Z","295","86678","N/A","84142","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Prime Time RV","Avenger","25MKB","N/A","N/A","L87813","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Prime Time RV","Avenger","25MKO","N/A","N/A","L87499","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","29461","17995","85042","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","175FQW","28336","18995","85011","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","BAJA","33054","19995","87283","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","G","34816","20495","87308","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Unknown","N/A","26BHW","34328","20995","84291","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Unknown","N/A","26BHW","34328","20995","84297","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2024","Unknown","N/A","26BHW","34328","20995","84303","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Jayco","Jay Flight","260BHW","33937","24987","87299","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87086","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Unknown","N/A","26BHSW","38356","25995","87083","Travel Trailer","Junction City OR","Bish","2024-10-28"
"2025","Brinkley","Model Z","285","88148","N/A","L87874","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Brinkley","Model Z","285","89923","N/A","86936","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Brinkley","Model Z","285","90798","N/A","R87996","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Brinkley","Model Z","297","92836","N/A","L88436","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Brinkley","Model Z","310","100014","N/A","88037","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Alliance RV","N/A","44LFT","110000","N/A","L88230","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","Wildwood","ROOST43","122000","N/A","L87502","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Brinkley","Model Z","310","N/A","N/A","L87333","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Coachmen RV","Apex Nano","213RDS","N/A","N/A","L87812","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","N/A","305RLBS","N/A","N/A","L88494","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","N/A","202RBLE","N/A","N/A","L88317","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","View","162VIEW","N/A","N/A","L87683","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","Wildwood","308RL","72033","45995","L88310","Travel Trailer","Pick Up","Bish","2024-10-28"
"2024","Forest River RV","View","322VIEW","73876","46995","77681","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Forest River RV","View","322VIEW","73876","47995","77680","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Forest River RV","Cherokee","27LH","49604","N/A","L88630","Travel Trailer","Pick Up","Bish","2024-10-28"
"2024","Forest River RV","Wildwood","308RL","76225","49911","76523","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Alliance RV","Delta","252RL","56935","49995","86156","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Alliance RV","Delta","262RB","56506","49995","85572","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Alliance RV","Delta","262RB","56506","49995","85573","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Coachmen RV","Apex Ultra-Lite","291TBSS","52711","N/A","L87823","Travel Trailer","Pick Up","Bish","2024-10-28"
"2024","Jayco","Eagle","280RSOK","84228","52911","73291","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Prime Time RV","ACE","24RKS","53418","N/A","L87624","Travel Trailer","Pick Up","Bish","2024-10-28"
"2024","Forest River RV","Wildwood","308RL","76225","53911","76522","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Forest River RV","Wildwood","32VERANDA","57034","41999","L87565","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Keystone RV","Cougar","25FKD","56665","42950","L88313","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Coachmen RV","Catalina Legacy","283FEDS","57970","42995","85587","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Alliance RV","Delta","251BH","55934","43995","84129","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Alliance RV","Delta","251BH","55934","43995","84130","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Jayco","Jay Feather","25RB","56116","43995","85518","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Alliance RV","Delta","ML206","44420","N/A","L88001","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","N/A","2618RD","60699","44531","L87680","Travel Trailer","Pick Up","Bish","2024-10-28"
"2024","Forest River RV","Wildwood","271RL","69571","44911","76524","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Alliance RV","Delta","234RK","50142","44995","87266","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Forest River RV","Rockwood Ultra Lite","2619FK","58251","45779","L88311","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Keystone RV","Bullet","260RBS","45825","N/A","L88631","Travel Trailer","Pick Up","Bish","2024-10-28"
"2024","Forest River RV","Wildwood","23BHHL","58310","36911","77675","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Jayco","Jay Feather","19MRK","50521","36995","86137","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Jayco","Jay Feather","19MRK","50521","36995","86134","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Keystone RV","Bullet","2530RDWE","44101","36995","88041","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Forest River RV","Wildwood","22VERANDA","52022","36999","L87564","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Keystone RV","Cougar","22MLS","47175","37950","L88207","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Coachmen RV","N/A","15R","38255","N/A","L88071","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","Rockwood GEO Pro","20FKS","39187","N/A","L88490","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Forest River RV","N/A","268FKBS","59316","39993","L88147","Travel Trailer","Pick Up","Bish","2024-10-28"
"2024","CrossRoads RV","Sunset Trail","299QB","53608","39995","R81890","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2025","Keystone RV","Springdale","256RD","41790","N/A","L88632","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Jayco","Jay Feather","23RK","54143","41995","84516","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Jayco","Jay Flight","261BHSW","42937","24995","84524","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Jayco","Jay Flight","261BHSW","42937","24995","84525","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Jayco","Jay Flight","261BHSW","42937","24995","84527","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Jayco","Jay Flight","261BHSW","42937","24995","84526","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Jayco","Jay Flight","262RLSW","42937","24995","83293","Travel Trailer","Meridian ID","Bish","2024-10-28"
"2024","Unknown","N/A","26BHS","38356","24995","73120","Travel Trailer","Pick Up","Bish","2024-10-28"
"2025","Unknown","N/A","22MLS","36436","25995","L87875","Travel Trailer","Pick Up","Bish","2024-10-28"
