"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2025","Bayliner","ELEMENT","M15","15 ft","N/A","BL7009630","UnionMarine","Fife","29422","28922","2024-11-05"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6984173","UnionMarine","Fife","42991","42776","2024-11-05"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6984174","UnionMarine","Bellingham","42991","42776","2024-11-05"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6988649","UnionMarine","Seattle","42991","42776","2024-11-05"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6988650","UnionMarine","Fife","42991","42776","2024-11-05"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6988651","UnionMarine","Bellingham","42991","42776","2024-11-05"
"2025","Boston Whaler","170","MONTAUK","17 ft","N/A","B6980106","UnionMarine","Fife","56950","56665","2024-11-05"
"2025","Boston Whaler","170","MONTAUK","17 ft","N/A","B6980120","UnionMarine","Seattle","56950","56665","2024-11-05"
"2025","Boston Whaler","190","MONTAUK","19 ft","N/A","B7004240","UnionMarine","Bellingham","86607","86174","2024-11-05"
"2025","Boston Whaler","365","CONQUEST","36 ft 6 in","N/A","B7004333","UnionMarine","Bellingham","1234192","1172482","2024-11-05"
"2025","MasterCraft","N/A","NXT21","21 ft","N/A","MC713080","UnionMarine","Fife","177552","150919","2024-11-05"
"2025","MasterCraft","N/A","NXT22","22 ft","N/A","MC713836","UnionMarine","Fife","184976","157230","2024-11-05"
"2025","MasterCraft","N/A","NXT23","23 ft","N/A","MC710994","UnionMarine","Fife","190817","162194","2024-11-05"
"2025","MasterCraft","N/A","NXT23","23 ft","N/A","MC711231","UnionMarine","Fife","189534","161104","2024-11-05"
"2025","MasterCraft","N/A","X22","22 ft","N/A","MC712999","UnionMarine","Issaquah","336317","299322","2024-11-05"
"2025","MasterCraft","N/A","X24","24 ft","N/A","MC712397","UnionMarine","Fife","371217","330383","2024-11-05"
"2025","MasterCraft","N/A","XT23","23 ft","N/A","MC711138","UnionMarine","Fife","258382","227376","2024-11-05"
"2025","MasterCraft","N/A","XT24","24 ft","N/A","MC713595","UnionMarine","Fife","286272","251919","2024-11-05"
"2025","Nautique","Super","Air","23 ft","N/A","NT598871","UnionMarine","Fife","N/A","N/A","2024-11-05"
"2025","Nautique","Super","Air","25 ft","N/A","NT571829","UnionMarine","Fife","N/A","N/A","2024-11-05"
"2023","Sea Ray","SPX","190","19 ft","N/A","6737940","UnionMarine","Bellingham","83913","69999","2024-11-05"
"2023","Sea Ray","SPX","190","19 ft","N/A","6741767","UnionMarine","Seattle","69703","57999","2024-11-05"
"2023","Sea Ray","SPX","190","19 ft","N/A","6695705","UnionMarine","Bellingham","75595","59999","2024-11-05"
"2023","Sea Ray","SPX","190","19 ft","N/A","6708051","UnionMarine","Fife","71026","58500","2024-11-05"
"2023","Sea Ray","SPX","190","19 ft","N/A","6729958","UnionMarine","Bellingham","67826","55999","2024-11-05"
"2023","Sea Ray","SPX","190","19 ft","N/A","6731251","UnionMarine","Fife","69703","57999","2024-11-05"
"2023","Sea Ray","Sundancer","320","32 ft","N/A","6752438","UnionMarine","Seattle","521205","414995","2024-11-05"
"2022","Crest","CARIBBEAN","PLATINUM","25 ft","N/A","CR228311","UnionMarine","Fife","171555","123855","2024-11-05"
"2022","Crest","CARIBBEAN","RS","23 ft","N/A","CR228312","UnionMarine","Fife","149495","109600","2024-11-05"
"2022","Crest","CLASSIC","PLATINUM","24 ft","N/A","CR227625","UnionMarine","Fife","114602","83965","2024-11-05"
"2025","Sea Ray","SDX","270","27 ft","N/A","SR7012440","UnionMarine","Fife","216455","205632","2024-11-05"
"2023","Heyday","N/A","H22","22 ft","N/A","WT6726970","UnionMarine","Fife","114340","99460","2024-11-05"
"2023","Heyday","N/A","H22","22 ft","N/A","WT6736081","UnionMarine","Issaquah","114570","99505","2024-11-05"
"2023","Heyday","N/A","WT-2DC","21 ft","N/A","WT6737856","UnionMarine","Fife","93569","78565","2024-11-05"
"2023","Heyday","N/A","WT-2DC","21 ft","N/A","WT6771062","UnionMarine","Fife","93569","78965","2024-11-05"
"2023","Heyday","N/A","WT-2DC","21 ft","N/A","WT6690279","UnionMarine","Bellingham","93625","79998","2024-11-05"
"2023","Heyday","N/A","WT-2DC","21 ft","N/A","WT6713429","UnionMarine","Fife","92260","78541","2024-11-05"
"2023","MasterCraft","N/A","NXT22","22 ft","N/A","MC647459","UnionMarine","Issaquah","182994","126741","2024-11-05"
"2023","MasterCraft","N/A","NXT22","22 ft","N/A","MC657756","UnionMarine","Fife","175119","122852","2024-11-05"
"2023","MasterCraft","N/A","NXT22","22 ft","N/A","MC667066","UnionMarine","Fife","175510","123911","2024-11-05"
"2023","MasterCraft","N/A","NXT23","23 ft","N/A","MC669709","UnionMarine","Issaquah","181877","127851","2024-11-05"
"2023","MasterCraft","N/A","X24","24 ft","N/A","MC660578","UnionMarine","Fife","328685","229951","2024-11-05"
"2023","MasterCraft","XStar","S","23 ft","N/A","MC660252","UnionMarine","Issaquah","361662","235300","2024-11-05"
"2023","MasterCraft","N/A","XT22","22 ft","N/A","MC673916","UnionMarine","Issaquah","229586","165660","2024-11-05"
"2023","MasterCraft","N/A","XT24","24 ft","N/A","MC674583","UnionMarine","Bellingham","246853","177049","2024-11-05"
"2023","Nautique","Super","Air","25 ft","N/A","NT552718","UnionMarine","Fife","N/A","N/A","2024-11-05"
"2023","Nautique","Super","Air","25 ft","N/A","NT548136","UnionMarine","Fife","N/A","N/A","2024-11-05"
"2023","Nautique","Super","Air","23 ft","N/A","NT549450","UnionMarine","Issaquah","N/A","N/A","2024-11-05"
"2023","Nautique","Super","Air","25 ft","N/A","NT524256","UnionMarine","Fife","N/A","N/A","2024-11-05"
"2023","Sea Ray","SLX","350","35 ft","N/A","6735393","UnionMarine","Seattle","500163","375000","2024-11-05"
"2023","Sea Ray","SLX","400","40 ft","N/A","6741951","UnionMarine","Seattle","847626","679995","2024-11-05"
"2023","Bayliner","N/A","T24CC","24 ft","N/A","BL6811930","UnionMarine","Fife","104210","92865","2024-11-05"
"2023","Bennington","L","LINE","23 ft","N/A","BN1007966","UnionMarine","Fife","124471","86521","2024-11-05"
"2023","Bennington","L","LINE","23 ft","N/A","BN1017064","UnionMarine","Fife","120715","84321","2024-11-05"
"2023","Bennington","L","LINE","23 ft","N/A","BN1017065","UnionMarine","Bellingham","131437","92875","2024-11-05"
"2023","Bennington","L","LINE","24 ft","N/A","BN996082","UnionMarine","Fife","114583","77463","2024-11-05"
"2023","Bennington","LX","SPORT","24 ft","N/A","BN1051126","UnionMarine","Fife","163165","114833","2024-11-05"
"2023","Bennington","Q","LINE","25 ft","N/A","BN1007964","UnionMarine","Fife","198406","135727","2024-11-05"
"2023","Bennington","R","LINE","22 ft","N/A","BN1042667","UnionMarine","Fife","180537","122867","2024-11-05"
"2023","Bennington","R","LINE","23 ft","N/A","BN1042668","UnionMarine","Bellingham","157862","117492","2024-11-05"
"2023","Bennington","SX","LINE","21 ft","N/A","BN1041301","UnionMarine","Bellingham","78131","57888","2024-11-05"
"2023","Boston Whaler","220","Dauntless","22 ft","N/A","B6772818","UnionMarine","Seattle","166910","136521","2024-11-05"
"2023","Boston Whaler","250","Dauntless","25 ft","N/A","B6771093","UnionMarine","Fife","197540","169521","2024-11-05"
"2023","Crest","CARIBBEAN","LX","23 ft","N/A","CR237082","UnionMarine","Fife","131704","99687","2024-11-05"
"2023","Crest","CARIBBEAN","LX","23 ft","N/A","CR231328","UnionMarine","Fife","174743","115721","2024-11-05"
"2023","Crest","CLASSIC","DLX","22 ft","N/A","CR236150","UnionMarine","Fife","111322","88952","2024-11-05"
"2023","Crest","CLASSIC","LX","24 ft","N/A","CR229583","UnionMarine","Fife","117583","84754","2024-11-05"
"2023","Crest","CLASSIC","PLATINUM","22 ft","N/A","CR230588","UnionMarine","Fife","112968","84951","2024-11-05"
"2023","Crest","CLASSIC","PLATINUM","24 ft","N/A","CR230590","UnionMarine","Fife","133930","99763","2024-11-05"
"2023","Heyday","N/A","H20","20 ft","N/A","WT6755587","UnionMarine","Fife","106788","94857","2024-11-05"
"2023","Heyday","N/A","H20","20 ft","N/A","WT6801670","UnionMarine","Fife","105434","89975","2024-11-05"
"2024","MasterCraft","N/A","XT25","25 ft","N/A","MC688065","UnionMarine","Issaquah","288976","205854","2024-11-05"
"2024","Nautique","G23","Paragon","23 ft","N/A","NT578229","UnionMarine","Fife","N/A","N/A","2024-11-05"
