Year, Company, Brand, FloorPlan, Msrp, Discount, Stock-Number, Unit Type, Location, Dealer, Date
2025,Jayco,Jay Flight,262RLS,38791,25995,T98586,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2024,Jayco,Jay Feather,21MML,52594,27995,T86581,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,36866,28995,T97852,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,166FBS,47847,29495,T90913,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,235MBH,42406,30495,T95461,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,18BHS,31338,N/A,T98044,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,18BHS,31338,N/A,T98043,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,240RBS,N/A,32495,T100006,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,199MBS,51234,32995,T94957,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,199MBS,51234,32995,T95361,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,225MLS,43131,32995,T93614,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,321BDS,48254,32995,T91710,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,321BDS,48254,32995,T91711,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,19MRK,50191,33495,T94005,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,21MBH,52606,35495,T91171,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,21MBH,53481,35495,T91186,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26FKDS,48476,35995,T92469,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,29TQS,46936,37995,T97902,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,284BHS,N/A,37995,T98397,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,284BHS,N/A,37995,T98394,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2024,Jayco,Jay Flight,331BTS,62526,38995,T87538,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Alliance RV,Delta,ML206,44015,39995,T95586,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,334RTS,61290,44995,T93594,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Eagle,284BHOK,74757,46995,T93622,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Alliance RV,Delta,262RB,54152,49995,T92028,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,25RB,59293,58458,T100045,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Alliance RV,Delta,294RK,61532,59995,T95563,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,27MK,67220,N/A,T98353,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Alliance RV,N/A,44LFT,N/A,N/A,T99305,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13RDX,N/A,N/A,T100150,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13RDX,N/A,N/A,T100149,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13RDX,N/A,N/A,T100148,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13RDX,N/A,N/A,T100147,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13RDX,N/A,N/A,T100242,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13RDX,N/A,N/A,T100241,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,15MRB,N/A,N/A,T98369,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,15MRB,N/A,N/A,T98368,Travel Trailer,Bowling Green KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,16BHX,23673,14995,T97991,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,16BHX,23673,14995,T97990,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,16BHX,23673,14995,T97989,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,175BH,27671,17995,T97104,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BH,31191,19995,T92542,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BH,31159,19995,T98064,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,175BH,27671,19995,T98438,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,260BH,32491,19995,T98489,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,260BH,32791,19995,T97154,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,260BH,32491,19995,T98486,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,260BH,32791,19995,T98502,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BHS,36669,24995,T98103,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2024,Jayco,Jay Flight,235MBH,44104,24995,T84557,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,261BHS,37956,25995,T97144,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,261BHS,38791,25995,T98557,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,262RLS,38791,25995,T98610,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2024,Cruiser,N/A,TWS-21RB,45491,26439,T76280,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,175FQ,27671,N/A,T99952,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,265BHS,39678,27995,T98635,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,225MLS,43994,28995,T90167,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,18MBH,46910,29995,T92746,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,166FBS,48067,29995,T92623,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,166FBS,48027,29995,T97108,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2024,Jayco,Jay Feather,21MML,52634,31995,T90904,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,199MBS,52069,32995,T98386,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,225MLS,43131,32995,T93617,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,28BHS,41269,32996,T93975,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2024,Jayco,Jay Feather,22BH,53266,33995,T90172,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,24RL,55747,34995,T91781,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,321BDS,48254,35995,T93632,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,321BDS,47379,35995,T93666,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2024,Jayco,Jay Feather,27BHB,59246,36995,T90169,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,23RK,55131,37995,T92625,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,284BHS,47978,37995,T92692,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,263BHS,40278,N/A,T98619,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,29QBH,66828,44995,T92669,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,334RTS,62165,46995,T93589,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Eagle,284BHOK,74757,49995,T93624,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,331BTS,62373,49995,T93584,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,40RLTS,89934,69995,T92638,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,27BH,N/A,N/A,T99933,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,27MK,N/A,N/A,T99942,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,261BHS,N/A,N/A,T99986,Travel Trailer,Scottsville KY,BlueCompass,2024-10-30
2025,Forest River RV,N/A,15RDX,23722,14995,T95608,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,15RDX,23722,14995,T95609,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2024,Jayco,Jay Flight,235MBH,42593,24391,T79548,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2024,Forest River RV,N/A,26BHS,36596,24995,T81842,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BHS,37139,24995,T96134,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2024,Forest River RV,N/A,26BHS,36686,24995,T80634,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,175BH,27546,N/A,T98440,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,175BH,27546,N/A,T98439,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,37021,28995,T96063,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,37139,28995,T95645,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2024,Jayco,Jay Feather,19MRK,51314,29995,T90242,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,225MLS,43331,32995,T93613,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,21MML,52701,34995,T98321,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2024,Jayco,Jay Feather,22RB,56466,34995,T81973,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,324BDS,53236,34995,T93688,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2023,Venture RV,SportTrek,ST271VMB,61585,34995,T66391,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26FKDS,48599,35995,T96070,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2024,Forest River RV,N/A,26FKDS,48717,35995,T89113,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,263BHS,48359,35995,T91523,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,321BDS,48359,35995,T91513,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,321BDS,48314,35995,T93684,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,21MBH,53681,36995,T91197,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2024,Jayco,Jay Feather,22BH,54341,36995,T90241,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,284BHS,48038,37995,T98393,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,331BTS,63353,44495,T92698,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,334RTS,62270,44995,T93590,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,334RTS,62225,44995,T97090,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,240RBS,45583,N/A,T100008,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Eagle,284BHOK,74862,46995,T93625,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13BHX,N/A,N/A,T100240,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Eagle,312BHOK,N/A,N/A,T99929,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,27MK,N/A,N/A,T99947,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Feather,29BHB,N/A,N/A,T99958,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,175BH,N/A,N/A,T98437,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,261BHS,N/A,N/A,T99970,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,261BHS,N/A,N/A,T99991,Travel Trailer,Nashville TN,BlueCompass,2024-10-30
2025,Jayco,Jay Flight,40RLTS,90149,69995,T92640,Travel Trailer,Murfreesboro TN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,16BHX,23514,14995,T98026,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13RKX,20759,17759,T96025,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,18991,T96281,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,18991,T96264,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,18991,T96285,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,15RBX,23479,19624,T96079,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BH,30625,19995,T95202,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BH,30625,19995,T95160,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,24BHX,29558,19995,T99439,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,24BHX,29558,19995,T99448,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151RB,21195,N/A,T93917,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Grand Design,Imagine,16ML,36967,22911,T78972,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Venture RV,Sonic,SL169VUD,39731,23495,T83703,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Venture RV,Sonic,SL169VUD,39731,23991,T83705,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BHS,36353,24995,T96118,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BHS,36121,24995,T98097,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Venture RV,Sonic,SL169VMK,38095,26995,T97375,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Grand Design,Transcend,245RL,36312,28824,T89518,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,22RBX,29327,N/A,T93327,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Venture RV,Sonic,SL169VRK,38095,29925,T98892,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Venture RV,Sonic,SL169VRK,38095,29925,T98894,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,36353,29991,T95634,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Grand Design,Transcend,297QB,41174,32200,T90534,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,14MS,33975,N/A,T97314,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,320BDS,54043,36600,T94033,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Grand Design,Imagine,2660BS,53513,37991,T83607,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Venture RV,SportTrek,ST291VRK,62882,38995,T97379,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,295QBT,46282,39924,T96958,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Venture RV,Sonic,SN190VRB,41938,39991,T97374,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,21BHE,40188,N/A,T96603,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,22RBE,42068,N/A,T91966,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,22RBE,42068,N/A,T91967,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,245RLT,42545,N/A,T99490,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Venture RV,SportTrek,ST251VRK,58824,43797,T98904,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,23LDE,45503,N/A,T98280,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,24BSE,46771,N/A,T94320,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,295QBT,47071,N/A,T99541,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2500RL,51392,N/A,T94321,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2920BS,59935,52952,T91951,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Grand Design,Reflection,310MKTS,79871,53991,T88598,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2670MK,58083,N/A,T98215,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2970RL,59083,N/A,T94901,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2970RL,59857,N/A,T98229,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2024,Grand Design,Reflection,297RSTS,70872,59999,T88161,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Reflection,296RDTS,70896,N/A,T96582,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2800BH,N/A,N/A,T100312,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,20MKX,N/A,N/A,T99511,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Grand Design,Transcend,26BHX,N/A,N/A,T99524,Travel Trailer,Indianapolis IN,BlueCompass,2024-10-30
2025,Forest River RV,N/A,16BHX,25181,15995,T94671,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,16995,T96280,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,16995,T96289,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,16995,T96288,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2024,Heartland,N/A,255BHX,31639,21995,T91231,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BH,33579,22995,T95140,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,24BHX,28032,22995,T93498,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,24BHX,28032,22995,T93481,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Heartland,N/A,2550BHX,31960,22995,T98833,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,39307,26995,T94998,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,39307,26995,T95646,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,39307,26995,T95008,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BHS,38981,26995,T98101,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Heartland,N/A,265BHX,37900,26995,T92795,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Heartland,N/A,265BHX,37900,26995,T92800,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Heartland,N/A,3005QBX,41032,29995,T97054,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2024,Grand Design,Imagine,22MLE,43965,34995,T88537,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2024,Heartland,N/A,26RLX,58601,34995,T86561,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Heartland,N/A,3211BHX,52035,34995,T93862,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2024,Forest River RV,N/A,34BHTS,56272,38995,T86296,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2024,Heartland,N/A,27DBH,58423,38995,T91257,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2024,Heartland,N/A,29BHP,59339,38995,T85858,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2024,Forest River RV,N/A,39MBTS,63094,44995,T86323,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,23LDE,45503,N/A,T98282,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26FKDS,N/A,N/A,T100201,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26FKDS,N/A,N/A,T100201,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13BHX,N/A,N/A,T100266,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,13BHX,N/A,N/A,T100265,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2500RL,N/A,N/A,T99553,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2600RB,N/A,N/A,T91935,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,2920BS,N/A,N/A,T100202,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,20MKX,N/A,N/A,T99458,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,26BHX,N/A,N/A,T99523,Travel Trailer,Rockport TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,15RDX,25122,15995,T97981,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,15RDX,25122,15995,T97980,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,16BHX,25122,16995,T98023,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,16995,T96262,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,151BH,19845,16995,T96274,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,24BHX,28032,22995,T93503,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Grand Design,Transcend,24BHX,25458,22995,T90155,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Heartland,N/A,255BHX,31960,22995,T92777,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Heartland,N/A,2550BHX,31960,22995,T98837,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,24BHX,29558,23995,T99442,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,23MKS,39555,26995,T94990,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26BHS,39439,26995,T96162,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Heartland,N/A,265BHX,37900,26995,T92794,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,24RBS,41831,29995,T99398,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,Rockwood GEO Pro,G19FD,37571,29995,T96905,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Heartland,N/A,262SRL,48639,29995,T85174,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Heartland,N/A,3005QBX,41032,29995,T97048,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Forest River RV,Rockwood GEO Pro,G20FKS,41054,30995,T87069,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,28BHS,43789,31995,T99402,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Grand Design,Momentum,22MAV,39300,32995,T89452,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Heartland,N/A,RK,50979,32995,T92978,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Grand Design,Imagine,2600RB,51230,34995,T77542,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,245RLT,42545,34995,T99496,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Transcend,265BHT,43428,34995,T99560,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Heartland,N/A,3211BH,52035,34995,T93859,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,26FKDS,50771,35995,T96076,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Heartland,N/A,315SBH,55384,36995,T85159,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Forest River RV,N/A,34BHTS,56404,39995,T97971,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,17MKE,41493,N/A,T98250,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,22RBE,42068,N/A,T97309,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Forest River RV,Rockwood Ultra Lite,2606WS,59188,42995,T85135,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2024,Forest River RV,N/A,40BHTS-2Q,61999,44995,T86335,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,23LDE,45432,N/A,T96455,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
2025,Grand Design,Imagine,22MLE,46371,N/A,T97313,Travel Trailer,Corpus Christi TX,BlueCompass,2024-10-30
