"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Grand Design","Reflection","311BHS","95550","N/A","GRF2502","Fifth Wheel","Las Cruces NM","HWH RV","2024-10-21"
"2025","Keystone RV","Avalanche","390DS","117978","89995","KAVF2505","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Keystone RV","Avalanche","390DS","117854","89995","KAVF2506","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3231CK","127375","89995","MF2462","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3231CK","127802","89995","MF2479","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","381TB","117033","89995","MF2487","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","381TB","117460","89995","MF2491","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","389BH","117757","89995","MF2465","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Keystone RV","Cougar","316RLS","90355","N/A","KCF2516","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2025","Keystone RV","Cougar","320RDS","91440","N/A","KCF2511","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2025","Grand Design","Reflection","320MKS","91821","N/A","GRF2530","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2025","Keystone RV","Montana","381TB","114877","92995","MF2517","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Grand Design","Reflection","362TBS","94657","N/A","GRF2511","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2024","Grand Design","Influence","3804DS","112659","N/A","GSF2476","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","380FL","146254","112995","GSF2469","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","382WB","147289","112995","GSF2468","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","390RK","144841","112995","GSF2475","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","391DL","146435","112995","GSF2415","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","391DL","146435","112995","GSF2417","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","391DL","146435","112995","GSF2428","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","390RK","155780","114995","GSF2473","Fifth Wheel","Las Cruces NM","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","390RK","158687","119995","GSF2434","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2025","Keystone RV","Montana","3123RL","129029","N/A","MF2521","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Keystone RV","Montana","3531RE","130244","N/A","MF2523","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Keystone RV","Montana","3531RE","130480","N/A","MF2515","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2025","Keystone RV","Alpine","3303CK","139390","99995","KALF2504","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2025","Keystone RV","Alpine","3712KB","141537","99995","KALF2501","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3761FL","140147","99995","MF2433","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3761FL","139045","99995","MF2463","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3761FL","139531","99995","MF2485","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3795FK","138181","99995","MF2457","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3901RK","137695","99995","MF2444","Fifth Wheel","Mesquite TX","HWH RV","2024-10-21"
"2025","Grand Design","Influence","2903RL","100497","N/A","GSF2504","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2025","Grand Design","Influence","3503GK","102140","N/A","GSF2503","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2025","Grand Design","Influence","3503GK","102267","N/A","GSF2502","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2025","Keystone RV","Montana","331RL","102895","N/A","MF2524","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","417KB","134543","102995","GSF2461","Fifth Wheel","Las Cruces NM","HWH RV","2024-10-21"
"2025","Grand Design","Reflection","360FLS","103508","N/A","GRF2516","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","378MBS","134471","103995","GSF2467","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","378MBS","134471","103995","GSF2472","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2025","Grand Design","Influence","3503GK","104107","N/A","GSF2506","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","376RD","143267","109995","GSF2416","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","382WB","147356","109995","GSF2426","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","390RK","145862","109995","GSF2413","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","391DL","149201","109997","GSF2406","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2025","Grand Design","Influence","3704BH","111587","N/A","GSF2505","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2025","Grand Design","Influence","3704BH","112329","N/A","GSF2501","Fifth Wheel","Las Cruces NM","HWH RV","2024-10-21"
"2025","Keystone RV","Montana","389BH","112360","N/A","MF2525","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2025","Keystone RV","Cougar","360MBI","112497","N/A","KCF2515","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Keystone RV","N/A","3900DBL","96845","N/A","SF2507","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Keystone RV","Montana","3857BR","133679","96995","MF2440","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Keystone RV","Cougar","360MBI","97243","N/A","KCF2514","Fifth Wheel","Alvarado TX","HWH RV","2024-10-21"
"2025","Keystone RV","Cougar","360MBI","97543","N/A","KCF2517","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2025","Keystone RV","Cougar","316RLS","98603","N/A","KCF2522","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","370DV","130051","99995","GSF2457","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","370DV","129924","99995","GSF2459","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","370DV","129751","99995","GSF2460","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","370DV","130782","99995","GSF2471","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","370DV","129636","99995","GSF2474","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","417KB","133513","99995","GSF2439","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
"2024","Grand Design","Solitude","417KB","133995","99995","GSF2442","Fifth Wheel","League City TX","HWH RV","2024-10-21"
"2025","Keystone RV","Montana","385BR","113934","86995","MF2502","Fifth Wheel","Katy TX","HWH RV","2024-10-21"
"2025","Grand Design","Reflection","337RLS","87233","N/A","GRF2522","Fifth Wheel","Willis TX","HWH RV","2024-10-21"
