"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2018","Sea","Fox","226","226","Yamaha F-300 4S","","WMF Watercraft","Millsboro DE","64995.00","N/A","2024-11-04"
"2024","Mercury","Racing","400R","N/A","400R V-10","","WMF Watercraft","Millsboro DE","35999.00","N/A","2024-11-04"
"2024","Mercury","Racing","400R","N/A","400R V-10","","WMF Watercraft","Millsboro DE","35999.00","N/A","2024-11-04"
"2020","Bennington","25","RFB","279","Yamaha F-300 4S","","WMF Watercraft","Millsboro DE","84900.00","N/A","2024-11-04"
"2024","Bentley","Pontoons","Legacy","223","Mercury 150 XL 4 S","","WMF Watercraft","Millsboro DE","62900.00","N/A","2024-11-04"
"2024","Bentley","Pontoons","Legacy","243","Mercury 150 XL 4 S","","WMF Watercraft","Millsboro DE","59900.00","N/A","2024-11-04"
"2014","Avalon","2285","Catalina","225","Mercury ELPT 115 4S","","WMF Watercraft","Millsboro DE","19999.00","N/A","2024-11-04"
"2024","Bentley","Pontoons","Legacy","243","Suzuki DF 200 4S XL","","WMF Watercraft","Millsboro DE","62900.00","N/A","2024-11-04"
"2024","Bentley","Pontoons","Fish","24","Suzuki F-150 4S","","WMF Watercraft","Millsboro DE","54900.00","N/A","2024-11-04"
"2024","Bentley","Pontoons","Legacy","222","Mercury ELPT 115 Pro XS 4S","","WMF Watercraft","Millsboro DE","44900.00","N/A","2024-11-04"
"2025","Excel","Stalker","1960","196","Yamaha V-Max 115hp 4S","","WMF Watercraft","Millsboro DE","41200.00","N/A","2024-11-04"
"2025","Excel","F4","Pro","186","Mud Buddy HDR 5000 EFI","","WMF Watercraft","Millsboro DE","32900.00","N/A","2024-11-04"
"2025","Avalon","2785","Excalibur","275","Mercury Verado 350 V-10","","WMF Watercraft","Millsboro DE","172900.00","N/A","2024-11-04"
"2018","Harris","Grand","Mariner","279","Twin Mercury 300 Verado SCi's","","WMF Watercraft","Millsboro DE","139995.00","N/A","2024-11-04"
"2023","Scarab","195","ID","1810","Rotax 1503 SCI","","WMF Watercraft","Millsboro DE","59995.00","N/A","2024-11-04"
"2023","Sea","Pro","259","259","Twin Yamaha F-200 4S","","WMF Watercraft","Millsboro DE","159995.00","N/A","2024-11-04"
"2020","NauticStar","28","XS","286","Twin Yamaha 300hp 4S motors","","WMF Watercraft","Millsboro DE","174995.00","N/A","2024-11-04"
"2023","Tahoe","Pontoons","2585","265","Mercury Racing 400R","","WMF Watercraft","Millsboro DE","162999.00","N/A","2024-11-04"
"2022","Godfrey","Pontoons","Sweetwater","248","Suzuki DF 200 4S","","WMF Watercraft","Millsboro DE","74995.00","N/A","2024-11-04"
"2009","Scout","Boats","222","226","Yamaha F-250 4S","","WMF Watercraft","Millsboro DE","34995.00","N/A","2024-11-04"
"2021","Avalon","2585","Excalibur","265","Mercury Racing 450R","","WMF Watercraft","Millsboro DE","149900.00","N/A","2024-11-04"
"2024","Key","West","Boats","263","Twin Yamaha F-200 4S","","WMF Watercraft","Millsboro DE","174999.00","N/A","2024-11-04"
"2014","Avalon","2485","Catalina","245","Mercury 150 4S","","WMF Watercraft","Millsboro DE","32999.00","N/A","2024-11-04"
"2023","Avalon","2585","Excalibur","265","Mercury Racing 400 R","","WMF Watercraft","Millsboro DE","159900.00","N/A","2024-11-04"
"2023","Bulls","Bay","230CC","235","Suzuki DF 250 4 S","","WMF Watercraft","Millsboro DE","69995.00","N/A","2024-11-04"
"2025","Avalon","2785","Catalina","295","Mercury Verado 350 V-10 Verado","","WMF Watercraft","Millsboro DE","138900.00","N/A","2024-11-04"
"2025","Avalon","2585","GEO","265","Mercury 250hp V-8 Verado","","WMF Watercraft","Millsboro DE","104900.00","N/A","2024-11-04"
"2020","Misty","Harbor","Boats","255","Yamaha F-200 XB 4S","","WMF Watercraft","Millsboro DE","44900.00","N/A","2024-11-04"
"2021","Sea","Ray","SDX","253","Mercury 300hp Verado with AMS","","WMF Watercraft","Millsboro DE","99995.00","N/A","2024-11-04"
"2014","Avalon","2485","Catalina","245","Mercury ELPT 150 4S","","WMF Watercraft","Millsboro DE","24999.00","N/A","2024-11-04"
"2018","Southwind","Boats","212SD","215","Yamaha F-150 4S","","WMF Watercraft","Millsboro DE","39995.00","N/A","2024-11-04"
"2025","Avalon","2785","Catalina","295","Mercury 305hp V-10 Verado","","WMF Watercraft","Millsboro DE","134900.00","N/A","2024-11-04"
"2025","Avalon","2785","Excalibur","295","Mercury Verado 400hp V-10","","WMF Watercraft","Millsboro DE","178900.00","N/A","2024-11-04"
"2025","Avalon","2385","LSZ","245","Mercury 200 V-6 4S","","WMF Watercraft","Millsboro DE","84900.00","N/A","2024-11-04"
"2025","Tahoe","Pontoons","2385","235","Mercury ELPT 150 4S","","WMF Watercraft","Millsboro DE","62900.00","N/A","2024-11-04"
"2025","Avalon","2385","Catalina","245","Mercury Pro XS 200hp V-8 4S","","WMF Watercraft","Millsboro DE","94900.00","N/A","2024-11-04"
"2025","Tahoe","Pontoons","2385","235","Mercury ELPT 150 4S","","WMF Watercraft","Millsboro DE","62900.00","N/A","2024-11-04"
"2025","Tahoe","Pontoons","2385","235","Mercury ELPT 150 4S","","WMF Watercraft","Millsboro DE","62900.00","N/A","2024-11-04"
"2025","Tahoe","Pontoons","2385","235","Mercury ELPT 150 4S","","WMF Watercraft","Millsboro DE","62900.00","N/A","2024-11-04"
"2025","Tahoe","Pontoons","2385","235","Mercury ELPT 150 4S","","WMF Watercraft","Millsboro DE","62900.00","N/A","2024-11-04"
"2025","Avalon","2185","Aura","215","Mercury 115HP 4S","","WMF Watercraft","Millsboro DE","38900.00","N/A","2024-11-04"
"2025","Avalon","2185","Aura","215","Mercury 115hp 4S Motor","","WMF Watercraft","Millsboro DE","38900.00","N/A","2024-11-04"
"2025","Avalon","1985","Aura","195","Mercury 115hp 4S","","WMF Watercraft","Millsboro DE","37900.00","N/A","2024-11-04"
"2025","Avalon","2385","LSZ","245","Mercury 200hp V-6 4S","","WMF Watercraft","Millsboro DE","84900.00","N/A","2024-11-04"
"2025","Avalon","2385","Catalina","245","Mercury 200hp V-6 4S","","WMF Watercraft","Millsboro DE","92900.00","N/A","2024-11-04"
