Year, Company, Brand, FloorPlan, Msrp, Discount, Stock-Number, Unit Type, Location, Dealer, Date
2024,Grand Design,Imagine,24BSE,46835,37980,T79950,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,324BDS,55169,37980,T86623,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,331BTS,61053,38980,T79509,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Grand Design,Imagine,2600RB,50527,39980,T87930,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Grand Design,Imagine,2660BS,53449,39980,T88014,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Feather,24RL,57002,39980,T91773,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,21BHE,40188,N/A,T94181,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,22RBE,42068,N/A,T96498,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Transcend,245RLT,42479,N/A,T96980,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Grand Design,Imagine,3210BH,69510,44980,T75484,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Jayco,White Hawk,26FK,71405,44980,T87688,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,261BHSW,45250,45245,T97239,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,261BHSW,45250,N/A,T96402,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,262RLSW,45250,N/A,T95464,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,262RLSW,45250,N/A,T97149,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Forest River RV,Cherokee,26DBH,48260,N/A,T96926,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Jayco,White Hawk,27RB,69379,48980,T87689,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Grand Design,Momentum,25G,80331,49980,T75486,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,240RBSW,50224,N/A,T97169,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2500RL,51392,N/A,T95778,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2800BH,54212,N/A,T96510,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Grand Design,Reflection,312BHTS,79562,59980,T88175,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Feather,27MK,68435,N/A,T98348,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Reflection,296RDTS,70896,N/A,T97318,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Reflection,297RSTS,72363,N/A,T96492,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Forest River RV,N/A,23MKS,N/A,N/A,T97871,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Grand Design,Transcend,24BHX,N/A,N/A,T99443,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,260BH,N/A,N/A,T98501,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,262RLS,N/A,N/A,T98575,Travel Trailer,Park City KS,BlueCompass,2024-10-18
2024,Forest River RV,Cherokee,26EV,30091,19990,T93307,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,260BH,33156,22980,T88406,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,260BH,33156,22980,T88857,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Forest River RV,Cherokee,18RR,44011,25988,T87430,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Forest River RV,Cherokee,16KHW,42622,25990,T89301,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,175BH,26836,N/A,T95381,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Grand Design,Transcend,26BHX,30818,26980,T90102,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,261BHS,39456,27995,T88896,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,261BHS,39456,27995,T88893,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Transcend,24BHX,28032,N/A,T93506,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,261BHS,39456,28990,T83911,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Grand Design,Transcend,245RL,36901,29980,T78263,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,210QB,31656,N/A,T95409,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26BHS,38045,32980,T96189,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,260BH,33156,N/A,T87555,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Transcend,26BHX,33872,N/A,T96972,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Forest River RV,N/A,27ATH,51637,33980,T83996,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Grand Design,Transcend,321BH,41298,33980,T78817,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Forest River RV,Cherokee,23DBHBL,50482,33990,T94599,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Grand Design,Imagine,22MLE,43965,34980,T85753,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,262RLSW,42180,34980,T96408,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Feather,25RB,55291,34995,T81986,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Grand Design,Imagine,23LDE,46206,35980,T86999,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Jayco,Jay Flight,324BDS,50507,35990,T82027,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Forest River RV,N/A,23MKS,38044,N/A,T96064,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Forest River RV,N/A,31KDS,49654,38990,T78602,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26FKDS,49623,39980,T96071,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Forest River RV,Cherokee,294GEBG,55720,39980,T95266,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,21BHE,40188,N/A,T93771,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,261BHSW,42180,N/A,T98569,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,262RLS,42180,N/A,T95751,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Transcend,245RLT,42479,N/A,T96954,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Feather,18MBH,46035,N/A,T98707,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Feather,166FBS,47192,N/A,T97105,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Forest River RV,N/A,29TQS,48047,N/A,T97914,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2600RB,49469,N/A,T98202,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Feather,26FK,65027,49980,T93705,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Feather,199MBS,51234,N/A,T94963,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2024,Grand Design,Reflection,296RDTS,69469,52980,T81001,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2800BH,54212,N/A,T96504,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2670MK,57309,N/A,T96472,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2970RL,59786,N/A,T96576,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Grand Design,Reflection,310MKTS,81078,N/A,T96517,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,260BH,N/A,N/A,T98498,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,262RLS,N/A,N/A,T98585,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,262RLS,N/A,N/A,T98584,Travel Trailer,Great Bend KS,BlueCompass,2024-10-18
2025,Heartland,N/A,17BHX,17457,13995,T98808,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,17BHX,17457,13995,T98809,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,17BHX,17457,13995,T98823,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,17BHX,17457,13995,T98806,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,17BHX,17457,13995,T98807,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,17RBX,17457,13995,T98822,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Forest River RV,N/A,26BH,32176,21995,T81825,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,2550BHX,31960,22995,T98838,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,2550BHX,31960,22995,T98839,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Forest River RV,N/A,23MKS,38115,26995,T97854,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26BHS,37970,26995,T94768,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,265BHX,37900,26995,T92793,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Forest River RV,N/A,26ATH,40723,28995,T89335,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Heartland,N/A,262SRL,48044,29995,T85178,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Heartland,N/A,271SBR,47382,29995,T82520,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,3005QBX,41032,29995,T97053,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,2909RK,50979,32995,T92962,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,2909RK,50979,32995,T93849,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Heartland,N/A,303SBH,52479,32995,T85171,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Heartland,N/A,315SBH,54789,32995,T85160,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Alliance RV,Delta,251BH,54806,33995,T76853,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Alliance RV,Delta,251BH,54806,34995,T77347,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,3211BH,52035,34995,T93857,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Cougar,22MLS,50179,37995,T80715,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Cougar,22MLS,49436,37995,T84570,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Passport,268BHWE,48194,37995,T82512,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Alliance RV,Delta,252RL,55092,38995,T83201,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Alliance RV,Delta,262RB,54663,38995,T81724,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Alliance RV,Delta,262RB,54663,38995,T84403,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Forest River RV,N/A,340BHTS,58053,39995,T89281,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,3307BH,63610,39995,T92969,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Heartland,N/A,3307BH,63610,39995,T93867,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Cougar,26RBS,54522,39995,T83392,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Cougar,25RDSWE,60826,41995,T76980,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Forest River RV,N/A,340BHTS,58053,42995,T94049,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Cougar,25RDSWE,59100,43995,T79991,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Cougar,26RBSWE,58257,43995,T80710,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Alliance RV,Delta,294RK,65014,44995,T84786,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Alliance RV,Delta,234RK,48390,44995,T91769,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Keystone RV,Cougar,30RKD,59172,44995,T90994,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Black Series Camper,Black Series Camper,HQ15,64399,45995,T83413,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Keystone RV,Cougar,25FKD,57019,46995,T91514,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Black Series Camper,Black Series Camper,HQ19,69399,50995,T83418,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Black Series Camper,Black Series Camper,HQ19,69399,50995,T83419,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Forest River RV,N/A,28BHS,N/A,N/A,T99403,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Forest River RV,N/A,29TQS,N/A,N/A,T99427,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Forest River RV,N/A,23MKS,N/A,N/A,T97853,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2025,Keystone RV,Cougar,22RBSWE,N/A,N/A,T99578,Travel Trailer,Oklahoma City OK,BlueCompass,2024-10-18
2024,Forest River RV,N/A,15RDX,23845,19999,T84984,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,15RDX,23845,19999,T84979,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,151RB,21195,N/A,T91974,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,151RB,21795,N/A,T94267,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,26BH,31736,22980,T83831,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,24BHX,23552,N/A,T93344,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Transcend,26BHX,30818,26980,T90112,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,16BL,34470,27980,T85384,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,16ML,35730,27980,T77578,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,24BHX,28032,N/A,T93499,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,16BL,34408,28980,T91893,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,22RBX,29327,N/A,T93312,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,26BHX,29392,N/A,T93404,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,28BHS,41702,29980,T89185,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26BHS,37306,29980,T96166,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,27BHS,40759,29980,T86444,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,14MS,36797,29980,T87953,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,15RB,35155,29980,T88285,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,24RBS,39856,29995,T84954,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,BH,31624,N/A,T92581,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,24RBS,39744,31980,T94711,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,26BHS,37134,31999,T86418,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,25MLX,32205,N/A,T93371,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Momentum,22MAV,39363,32950,T88228,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,22RBX,34384,N/A,T93421,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,22BHE,42585,34980,T87156,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,24BSE,46771,35980,T89533,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,25MLX,36493,N/A,T93464,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,23LDE,46142,36980,T88311,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,23MKS,37352,N/A,T95633,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,2600RB,51230,37980,T87461,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,32RLTS,54161,39980,T84844,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,2500RL,51747,39980,T91654,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Imagine,17MKE,41493,N/A,T98249,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,2800BH,55696,41980,T88253,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,2800BH,57281,41980,T87157,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,245RLT,42479,N/A,T97043,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Imagine,22MLE,43262,N/A,T98259,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,29QBS,47462,44999,T84825,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Imagine,23LDE,46142,N/A,T91987,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,23LDE,47791,N/A,T77687,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26FKDS,48930,N/A,T92486,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Imagine,3210BH,65714,49980,T88239,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Reflection,297RSTS,70936,49980,T84632,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,34BHTS,54271,N/A,T97959,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2024,Grand Design,Momentum,21G,71493,55980,T81000,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2670MK,57444,N/A,T98221,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2670MK,58083,N/A,T98214,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Imagine,2970RL,59857,N/A,T98682,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Reflection,296RDTS,70896,N/A,T92909,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,151BH,N/A,N/A,T98294,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,151BH,N/A,N/A,T98293,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Grand Design,Transcend,151BH,N/A,N/A,T98292,Travel Trailer,Kansas City MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,16BHX,23940,14995,T94823,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,16BHX,23940,14995,T94822,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,16BHX,23940,14995,T94821,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,19BH,29287,17995,T96643,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,19BH,29287,17995,T96644,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,26BH,34451,20995,T96634,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26BHS,37184,24995,T92585,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26BHS,37184,24995,T94824,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26BHS,37402,24995,T96181,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,26BHS,38388,25995,T92767,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,26BHS,38388,25995,T92766,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,26BHS,38388,25995,T92762,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,26RLS,41231,25995,T96641,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Unknown,N/A,26RLS,41231,25995,T97252,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,24RBS,39794,28995,T92480,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,23MKS,37402,28995,T94892,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,24RBS,39794,29995,T92497,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,28BHS,41752,31995,T93976,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2024,Alliance RV,Delta,251BH,47995,33995,T84800,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2024,Alliance RV,Delta,262RB,55288,34995,T84418,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26FKDS,48980,36995,T92489,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Forest River RV,N/A,29TQS,47472,37995,T92507,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2024,Forest River RV,N/A,320BDS,55092,39995,T94063,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2024,Alliance RV,Delta,292RL,64083,42995,T84423,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2024,Alliance RV,Delta,294RK,63582,42995,T84147,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2024,Alliance RV,Delta,294RK,63642,42995,T89937,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Brinkley,Model Z,295,86620,N/A,T96878,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Brinkley,Model Z,285,89009,N/A,T96877,Travel Trailer,Springfield MO,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,175BH,28104,18995,T93629,Travel Trailer,Gassville AR,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,260BH,33676,20995,T97196,Travel Trailer,Gassville AR,BlueCompass,2024-10-18
2025,Jayco,Jay Flight,210QB,33376,23495,T95729,Travel Trailer,Gassville AR,BlueCompass,2024-10-18
2025,Forest River RV,N/A,26BHS,37273,24995,T98093,Travel Trailer,Gassville AR,BlueCompass,2024-10-18
