"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Forest River RV","Cherokee","LITE","58475","32995","86587","ToyHauler","Salt Lake City UT","Bish","2024-10-19"
"2024","Forest River RV","Cherokee","32PACK13","99710","54495","74691","ToyHauler","Salt Lake City UT","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","251SSXL","50293","32990","80947","ToyHauler","Kalispell MT","Bish","2024-10-19"
"2025","Grand Design","Momentum","27MAV","47532","N/A","88332","ToyHauler","Kalispell MT","Bish","2024-10-19"
"2024","Grand Design","Momentum","22MAV","43189","29995","74487","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Grand Design","Momentum","28G","85339","68995","84328","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265TH","45436","24995","75501","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Forest River RV","Cherokee","27PACK10","83879","39995","76390","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2025","Grand Design","Momentum","24MAV","46810","43170","87863","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2025","Grand Design","Momentum","22MAV","43256","N/A","86666","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2025","Grand Design","Momentum","24MAV","47126","N/A","86665","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2024","Heartland","N/A","T256","72047","49995","83231","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2024","Forest River RV","Cherokee","32PACK13","99940","52995","75037","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2024","Heartland","N/A","T285","85222","52995","83229","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2024","Heartland","N/A","T285","85222","52995","83230","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2024","Forest River RV","Cherokee","32PACK13","101823","53995","75036","ToyHauler","Idaho Falls ID","Bish","2024-10-19"
"2024","Unknown","N/A","263THW","39323","23995","81005","ToyHauler","American Fork UT","Bish","2024-10-19"
"2024","Forest River RV","N/A","23SUT","75208","32995","82059","ToyHauler","American Fork UT","Bish","2024-10-19"
"2024","Forest River RV","N/A","25SUT","85721","39995","82056","ToyHauler","American Fork UT","Bish","2024-10-19"
"2024","Forest River RV","N/A","327SUT","105984","56995","79015","ToyHauler","Longview TX","Bish","2024-10-19"
"2024","Forest River RV","N/A","357SUT","109600","59995","79017","ToyHauler","Longview TX","Bish","2024-10-19"
"2024","Forest River RV","N/A","VGF351G2","138169","77995","79014","ToyHauler","Longview TX","Bish","2024-10-19"
"2025","Forest River RV","Cherokee","256RRBL","60498","N/A","R88126","ToyHauler","Longview TX","Bish","2024-10-19"
"2024","Forest River RV","N/A","VGF383G2","144477","79911","79012","ToyHauler","Longview TX","Bish","2024-10-19"
"2024","Forest River RV","N/A","VGF4007G2","142512","80995","79013","ToyHauler","Longview TX","Bish","2024-10-19"
"2025","Forest River RV","Cherokee","350PACK15","90981","59991","88171","ToyHauler","Cheyenne WY","Bish","2024-10-19"
"2025","Brinkley","Model G","3250","194518","N/A","86889","ToyHauler","Cheyenne WY","Bish","2024-10-19"
"2025","Forest River RV","Cherokee","256RRBL","63021","39991","85395","ToyHauler","Cheyenne WY","Bish","2024-10-19"
"2025","Forest River RV","Cherokee","256RRBL","63070","42991","86955","ToyHauler","Cheyenne WY","Bish","2024-10-19"
"2024","Heartland","N/A","371","133769","82911","83213","ToyHauler","Cheyenne WY","Bish","2024-10-19"
"2025","Jayco","Seismic","395","131440","94990","85202","ToyHauler","Cheyenne WY","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265THW","44835","24995","79974","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265THW","44835","24995","79975","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265THW","44835","24995","79979","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Grand Design","Momentum","22MAV","43189","29995","74486","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Forest River RV","Cherokee","26PACK15","88116","45411","74958","ToyHauler","Twin Falls ID","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265TH","44835","24995","79747","ToyHauler","Meridian ID","Bish","2024-10-19"
"2024","Heartland","N/A","Limiter","61041","44995","80755","ToyHauler","Meridian ID","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265TH","46329","24495","75092","ToyHauler","Meridian ID","Bish","2024-10-19"
"2024","Unknown","N/A","263TH","39323","24911","76364","ToyHauler","Meridian ID","Bish","2024-10-19"
"2024","Unknown","N/A","263TH","39323","24911","76369","ToyHauler","Meridian ID","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265TH","45436","24995","75869","ToyHauler","Meridian ID","Bish","2024-10-19"
"2024","Jayco","Jay Flight","265TH","44835","24995","79745","ToyHauler","Meridian ID","Bish","2024-10-19"
"2025","Forest River RV","View","322VIEW","71959","57995","85050","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Alliance RV","Delta","294RK","65962","59995","87767","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2023","Lance","Lance","2375","95939","60995","72454","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Brinkley","Model Z","285","88148","N/A","88026","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Unknown","N/A","33.6","337178","194911","53704","ClassA Diesel","Meridian ID","Bish","2024-10-19"
"2023","Newmar","N/A","3709","421797","259995","69347","ClassA Diesel","Junction City OR","Bish","2024-10-19"
"2023","Newmar","N/A","3709","421790","249911","68708","ClassA Diesel","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","View","44VIEW","105849","N/A","88054","Destination Trailer","Kearney NE","Bish","2024-10-19"
"2025","Forest River RV","Timberwolf","16ML","58896","39995","87607","Destination Trailer","Idaho Falls ID","Bish","2024-10-19"
"2025","Forest River RV","Timberwolf","20OG","62538","43995","87867","Destination Trailer","Idaho Falls ID","Bish","2024-10-19"
"2025","Forest River RV","Timberwolf","20OG","62538","43995","87866","Destination Trailer","Idaho Falls ID","Bish","2024-10-19"
"2024","Keystone RV","Hideout","24LOF","49875","41990","88108","Destination Trailer","Kalispell MT","Bish","2024-10-19"
"2024","Forest River RV","View","42VIEW","109079","79990","80948","Destination Trailer","Kalispell MT","Bish","2024-10-19"
"2025","Coachmen RV","Catalina Destination Series","18RDL","57368","42995","85586","Destination Trailer","Meridian ID","Bish","2024-10-19"
"2025","Coachmen RV","Catalina Destination Series","18RDL","57368","42995","85585","Destination Trailer","Meridian ID","Bish","2024-10-19"
"2025","Forest River RV","Wildwood","42FLDL","88111","62999","L87532","Destination Trailer","Pick Up","Bish","2024-10-19"
"2024","Forest River RV","View","322VIEW","75130","46795","77469","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","308RL","76188","47995","76579","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Alliance RV","Delta","292RL","66963","48995","85714","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood Signature","8265KBS","71229","48995","82459","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood Signature","8265KBS","71229","48995","82460","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Unknown","N/A","22G","59853","49987","87199","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Alliance RV","Delta","252RL","58005","49995","87769","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","308RL","74917","52995","82860","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood Ultra Lite","2908RL","70848","53995","86082","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Alliance RV","Delta","281BH","62244","54995","85716","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Alliance RV","Delta","281BH","62244","54995","85715","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Unknown","N/A","25W","83022","56995","87198","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood Mini Lite","2205S","53175","39995","86091","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood Mini Lite","2205S","53175","39995","86090","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Wildwood","22RBHL","57174","39995","85046","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood Mini Lite","2515S","56755","41995","86089","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","27RKHL","62227","41995","82861","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood Mini Lite","2517S","56155","42995","84998","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood Mini Lite","2517S","56155","42995","84997","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Unknown","N/A","24B","53521","42995","87200","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood Ultra Lite","2608BS","64162","43795","77294","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Feather","27BH","61588","44995","84999","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Feather","27BH","61588","44995","85000","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Alliance RV","Delta","294RK","65962","46495","85712","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Coachmen RV","Catalina Legacy","293TQBSCK","55069","35995","78079","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood GEO Pro","G20FBS","41905","35995","87329","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood Mini Lite","2104S","52604","35995","81432","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood Mini Lite","2109S","48258","36995","85710","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood Mini Lite","2205S","54110","37795","86104","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Unknown","N/A","26BHSW","38356","N/A","87087","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Alliance RV","Delta","251BH","57096","38795","83114","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Alliance RV","Delta","251BH","57096","38795","83113","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Wildwood","22RBHL","57174","38995","85047","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","25RBHL","60108","39495","85049","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","25RBHL","60108","39495","85048","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Coachmen RV","Apex Ultra-Lite","241BHS","51198","39987","87901","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Timberwolf","16ML","54434","31995","81641","Destination Trailer","Coldwater MI","Bish","2024-10-19"
"2024","Forest River RV","Timberwolf","16ML","54434","31995","81640","Destination Trailer","Coldwater MI","Bish","2024-10-19"
"2024","Keystone RV","Hideout","24LOF","49875","29995","88235","Destination Trailer","Coldwater MI","Bish","2024-10-19"
"2024","Forest River RV","N/A","RVS1","63216","42995","80708","Destination Trailer","Anderson IN","Bish","2024-10-19"
"2024","Forest River RV","N/A","RVS1","63216","42995","80709","Destination Trailer","Anderson IN","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","42FLDL","94200","63995","78697","Destination Trailer","Anderson IN","Bish","2024-10-19"
"2024","Forest River RV","Wildwood","42FK","96342","65995","78696","Destination Trailer","Anderson IN","Bish","2024-10-19"
"2025","Forest River RV","N/A","400BH","83903","61995","82941","Destination Trailer","Ludington MI","Bish","2024-10-19"
"2025","Forest River RV","N/A","42DL","92932","66495","87510","Destination Trailer","Ludington MI","Bish","2024-10-19"
"2025","Forest River RV","View","42VIEW","99702","74995","87512","Destination Trailer","Ludington MI","Bish","2024-10-19"
"2025","Forest River RV","View","44VIEW","103762","N/A","88013","Destination Trailer","Ludington MI","Bish","2024-10-19"
"2025","Forest River RV","Cedar Creek","40CFD","105975","76995","85735","Destination Trailer","Ludington MI","Bish","2024-10-19"
"2025","Jayco","Jay Flight","261BHSW-G","42975","32987","85450","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Coachmen RV","Apex Nano","208BHS","40294","32995","86780","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Coachmen RV","Apex Nano","208BHS","40294","32995","84068","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Coachmen RV","Apex Nano","208BHS","40766","33975","86778","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Heartland","N/A","24BHS","49994","33995","87238","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Heartland","N/A","278BH","60265","33995","82496","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Heartland","N/A","278BH","60265","33995","82477","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Heartland","N/A","278BH","59242","33995","82498","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Heartland","N/A","278BH","60265","33995","82497","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Unknown","N/A","20FBSW","34283","N/A","86498","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Jayco","Jay Feather","25RB","54841","34695","79871","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Jayco","Jay Feather","25RB","54841","34995","79872","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","262RLSW","41437","29995","87280","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","262RLSW","41437","29995","87281","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","262RLSW-G","42975","29995","85418","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","262RLSW-G","42975","29995","85419","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Coachmen RV","Apex Nano","194BHS","40613","29999","81379","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","261BHSW-G","42975","31795","85005","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","261BHSW-G","42975","31795","85449","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","261BHSW-G","42975","31795","85007","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","261BHSW-G","42975","31795","85006","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Heartland","N/A","278BH","60265","31995","77312","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood GEO Pro","G19FDS","42726","32795","84073","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Coachmen RV","Apex Nano","208BHS","39751","32987","86779","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Unknown","N/A","26BHSW","38356","25995","87081","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood GEO Pro","G15TB","34111","26995","82854","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Heartland","N/A","181MB","43723","26995","82485","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","211MBW-G","35912","26995","87295","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Jayco","Jay Flight","261BHSW-G","44475","28495","83946","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Coachmen RV","Apex Nano","194BHS","40613","28995","81378","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood GEO Pro","15FD","34366","28995","86083","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood GEO Pro","15TB","34323","28995","86084","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Forest River RV","Rockwood GEO Pro","15TB","34323","28995","86085","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood GEO Pro","G19FD","39949","29995","83697","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2024","Forest River RV","Rockwood GEO Pro","G19FD","39949","29995","83698","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","261BHSW","41437","29995","85448","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","211MBW","34374","23995","87297","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","211MBW","34374","23995","87298","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","260BHW","33937","23995","85426","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","260BHW","33937","24995","87300","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","260BHW-G","35475","24995","85423","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","260BHW-G","35475","25897","85422","Travel Trailer","Junction City OR","Bish","2024-10-19"
"2025","Jayco","Jay Flight","260BHW-G","35475","25897","87293","Travel Trailer","Junction City OR","Bish","2024-10-19"
