"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Dynamax","DX3","37TS","N/A","N/A","90960","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Dynamax","DynaQuest XL","3400KD","480650","N/A","85311","ClassC Super Diesel","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Dynamax","DynaQuest XL","3801TS","483077","N/A","85312","ClassC Super Diesel","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Dynamax","DynaQuest XL","3801TS","N/A","N/A","90961","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Dynamax","Europa","31SS","N/A","N/A","92698","ClassC Super Diesel","Merrimack NH","Campersinn","2024-10-15"
"2025","Dynamax","Europa","32KD","N/A","N/A","96168","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Dynamax","Europa","34SS","N/A","N/A","96169","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Verona","40VBH","422995","N/A","96149","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Verona","40VBH","N/A","N/A","96152","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Verona","40VTS","N/A","N/A","96153","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Thor Motor Coach","Inception","AC34XG","N/A","N/A","97251","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","200MKS","N/A","N/A","98800","Travel Trailer","Charleston SC","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","210QB","N/A","N/A","CIRVATOJFS210QB","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","210QB","N/A","N/A","98587","Travel Trailer","Leesburg FL","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","210QB","N/A","N/A","99271","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","210QB","N/A","N/A","99471","Travel Trailer","Leesburg FL","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","211MB","N/A","N/A","CIRVATOJFS211MB","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","260BH","N/A","N/A","CIRVATOJFS260BH","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","260BH","N/A","N/A","99269","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","260BH","N/A","N/A","99270","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","261BHS","N/A","N/A","CIRVATOJFS261BH","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","261BHS","N/A","24999","CHAATOJJF261BHS","Travel Trailer","Charleston SC","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","261BHS","N/A","N/A","98878","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","262RLS","N/A","N/A","CIRVATOJFS262RL","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","262RLS","N/A","29999","CHAATOJJF262RLS","Travel Trailer","Charleston SC","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","262RLS","N/A","N/A","98433","Travel Trailer","Leesburg FL","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","262RLS","N/A","N/A","98870","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","262RLS","N/A","N/A","98871","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","263BHS","N/A","N/A","CIRVATOJFS236BHS","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","263BHS","N/A","N/A","98873","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","265BHS","N/A","N/A","CIRVATOJFS265BHS","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","265BHS","N/A","N/A","98588","Travel Trailer","Leesburg FL","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","265BHS","N/A","N/A","98692","Travel Trailer","Charleston SC","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","265BHS","N/A","N/A","98850","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2025","Jayco","Jay Flight","287BHS","N/A","N/A","CIRVATOJFS287BHS","Travel Trailer","Chichester NH","Campersinn","2024-10-15"
"2024","Renegade","Valencia","38RB","336594","262543","91933","ClassC Super Diesel","Fredericksburg VA","Campersinn","2024-10-15"
"2024","Renegade","Valencia","38RB","333444","260086","95432","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Renegade","Veracruz","30VRM","267358","208539","91897","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Renegade","Veracruz","30VRM","265118","206792","91932","ClassC Super Diesel","Fredericksburg VA","Campersinn","2024-10-15"
"2025","Renegade","Veracruz","32VDS","282338","249960","96141","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Verona","36VSB","412278","N/A","96142","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Renegade","Verona","36VSB","407665","317978","89254","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Renegade","Verona","36VSB","407665","317978","91784","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Verona","40VBH","422568","N/A","96144","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Renegade","Verona","40VBH","408225","318415","91935","ClassC Super Diesel","Fredericksburg VA","Campersinn","2024-10-15"
"2024","Renegade","Verona","40VBH","408225","318415","93382","ClassC Super Diesel","Merrimack NH","Campersinn","2024-10-15"
"2025","Renegade","Verona","40VRB","420020","N/A","96143","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Jayco","Seneca","37K","351714","239993","92327","ClassC Super Diesel","Fredericksburg VA","Campersinn","2024-10-15"
"2024","Jayco","Seneca","37K","354909","244995","92548","ClassC Super Diesel","Ocala FL","Campersinn","2024-10-15"
"2024","Newmar","Super Star","3727","N/A","N/A","ATONSS3727","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Newmar","Super Star","3729","N/A","N/A","ATONSS3729","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Newmar","Super Star","3731","N/A","N/A","ATONSS3731","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Newmar","Super Star","4059","553066","399995","87924","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Newmar","Supreme Aire","4530","814774","624995","92505","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2023","NeXus RV","Triumph Super C","33TSC","263225","159993","82199","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Valencia","36SB","338820","N/A","96147","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Valencia","38BB","349677","N/A","98795","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Renegade","Valencia","38RB","344854","N/A","96148","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2024","Renegade","Valencia","38RB","338834","264290","91900","ClassC Super Diesel","Sewell NJ","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","PA","N/A","N/A","DAATOTMORA32PA","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","PA","N/A","N/A","ACWATOTIFORA34PA","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","PA","N/A","N/A","99165","ClassA Gas","Louisville KY","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","LA","N/A","N/A","RALATOTMORA36LA","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","LA","N/A","N/A","TO25ATOTMORA36LA","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","LA","N/A","N/A","ACWATOTIFORA36LA","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","LA","N/A","N/A","DAATOTMORA36LA","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","UA","N/A","N/A","RALATOTMORA36UA","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","UA","N/A","N/A","TO25ATOTMORA36UA","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","UA","N/A","N/A","ACWATOTIFORA36UA","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","UA","N/A","N/A","DAATOTMORA36UA","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Winnebago","Adventurer","34W","N/A","N/A","RALATOWA34W","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Winnebago","Adventurer","35F","N/A","N/A","RALATOWA35F","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Winnebago","Adventurer","35F","N/A","N/A","25DAATOWA35F","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Winnebago","Adventurer","36Z","N/A","N/A","RALATOWA36Z","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Winnebago","Adventurer","36Z","N/A","N/A","25DAATAWA36Z","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2024","Winnebago","Adventurer","36Z","N/A","N/A","RH24021","ClassA Gas","Richmond Hill GA","Campersinn","2024-10-15"
"2025","Winnebago","Vista","29V","N/A","N/A","RALATOWV29V","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Winnebago","Vista","31B","N/A","N/A","RALATOWV31B","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Winnebago","Vista","31B","N/A","N/A","25DAATOWV31B","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Winnebago","Vista","33K","N/A","N/A","RALATOWV33K","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Winnebago","Vista","33K","N/A","N/A","25NAATOWV33K","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2025","Winnebago","Vista","34R","N/A","N/A","RALATOWV34R","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3826","N/A","N/A","JN25ATONBS3826","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Thor Motor Coach","Windsport","29M","N/A","N/A","25NAATOTW29M","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2025","Thor Motor Coach","Windsport","34J","N/A","N/A","25NAATOTW34J","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","FA","N/A","N/A","RALATOTMORA32FA","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","FA","N/A","N/A","ACWATOTIFORA32FA","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","FA","N/A","N/A","DAATOTMORA32FA","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","SA","N/A","N/A","RALATOTMORA32SA","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","SA","N/A","N/A","DAATOTMORA32SA","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","SA","N/A","N/A","ACWATOTIFORA32SA","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","SA","N/A","N/A","99167","ClassA Gas","Louisville KY","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","PA","N/A","N/A","RALATOTMORA34PA","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","PA","N/A","N/A","TO25ATOTMORA34PA","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","35G","N/A","N/A","97942","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","35G","N/A","N/A","99156","ClassA Gas","Conway SC","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3014","N/A","N/A","JN25ATONBS3014","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3016","N/A","N/A","JN25ATONBS3016","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3016","N/A","N/A","25LOATONBS3016","ClassA Gas","Louisville KY","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3225","N/A","N/A","JN25ATONBS3225","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3423","N/A","N/A","JN25ATONBS3423","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3618","N/A","N/A","JN25ATONBS3618","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3626","N/A","N/A","JN25ATONBS3626","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3629","N/A","N/A","JN25ATONBS3629","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3629","N/A","N/A","98721","ClassA Gas","Sewell NJ","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3811","N/A","N/A","JN25ATONBS3811","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","30DS","N/A","N/A","COATOFR330DS","ClassA Gas","Collinsville IL","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","30DS","N/A","N/A","99161","ClassA Gas","Merrimack NH","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","32DS","N/A","N/A","RALATOFRFR332DS","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","N/A","N/A","RALATOFRFR334DS","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","N/A","N/A","COATOFR334DS","ClassA Gas","Collinsville IL","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","N/A","N/A","25DAATOFR334DS","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","N/A","N/A","99157","ClassA Gas","Mocksville NC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","201584","144995","99159","ClassA Gas","Louisville KY","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","N/A","N/A","99162","ClassA Gas","Merrimack NH","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","33Z","N/A","N/A","RALATOFRFR3P33Z","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","33Z","N/A","N/A","99158","ClassA Gas","Mocksville NC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","35G","N/A","N/A","RALATOFRFR3P35G","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Winnebago","Vista","33K","239216","179899","88130","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2024","Winnebago","Vista","33K","239772","169995","88224","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2024","Fleetwood RV","Bounder","33C","N/A","N/A","TO24ATOFB33C","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Fleetwood RV","Bounder","35GL","N/A","N/A","TO24ATOFB35GL","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Fleetwood RV","Bounder","35K","N/A","N/A","TO24ATOFB35K","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Fleetwood RV","Bounder","36F","N/A","N/A","TO24ATOFB36F","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Fleetwood RV","Fortis","32RW","N/A","N/A","TO24ATOFF32RW","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Fleetwood RV","Fortis","33HB","N/A","N/A","TO24ATOFF33HB","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Fleetwood RV","Fortis","34MB","N/A","N/A","TO24ATOFF34MB","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Fleetwood RV","Fortis","36Y","N/A","N/A","TO24ATOFF36Y","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","30DS","N/A","N/A","RALATOFRFR330DS","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","30DS","N/A","N/A","25DAATOFR30DS","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","UA","280406","N/A","95761","ClassA Gas","Merrimack NH","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","UA","284305","227444","98979","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2024","Tiffin Motorhomes","Allegro","UA","255196","199993","93150","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2024","Tiffin Motorhomes","Byway","CL","331679","249999","88080","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2023","Winnebago","Adventurer","35F","254678","164999","57838","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2023","Winnebago","Adventurer","35F","255303","159993","58165","ClassA Gas","Mocksville NC","Campersinn","2024-10-15"
"2023","Winnebago","Adventurer","35F","255303","165989","69748","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2024","Winnebago","Adventurer","36Z","288397","199995","71932","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2024","Winnebago","Adventurer","36Z","291184","199974","91038","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2023","Winnebago","Vista","29V","212698","129993","58162","ClassA Gas","Mocksville NC","Campersinn","2024-10-15"
"2023","Winnebago","Vista","29V","216637","134993","63995","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2025","Winnebago","Vista","31B","233213","174910","92837","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2024","Thor Motor Coach","Vegas","25.7","174353","109993","84469","ClassA Gas","Prescott Valley AZ","Campersinn","2024-10-15"
"2024","Thor Motor Coach","Windsport","29M","206124","134993","80786","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2024","Thor Motor Coach","Windsport","34J","209850","139993","80784","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2023","Thor Motor Coach","Windsport","34R","223829","134999","80785","ClassA Gas","Naperville IL","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","SA","261765","209995","94444","ClassA Gas","Mocksville NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","PA","288365","N/A","96764","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","PA","287245","N/A","93308","ClassA Gas","Merrimack NH","Campersinn","2024-10-15"
"2024","Tiffin Motorhomes","Allegro","PA","258568","199988","88079","ClassA Gas","Toms River NJ","Campersinn","2024-10-15"
"2024","Tiffin Motorhomes","Allegro","PA","258643","217510","92342","ClassA Gas","Merrimack NH","Campersinn","2024-10-15"
"2023","Tiffin Motorhomes","Allegro","PA","275862","189993","52575","ClassA Gas","Mocksville NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","LA","282607","249900","95760","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2025","Tiffin Motorhomes","Allegro","LA","280105","224084","98978","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2024","Coachmen RV","Catalina Destination Series","18RDL","52119","34997","93346","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-15"
"2024","Coachmen RV","Catalina Destination Series","18RDL","52822","39995","95109","Destination Trailer","Mocksville NC","Campersinn","2024-10-15"
"2024","Coachmen RV","Catalina Destination Series","18RDL","52119","37995","96734","Destination Trailer","Louisville KY","Campersinn","2024-10-15"
"2025","Coachmen RV","Catalina Destination Series","42CONDO","N/A","N/A","99500","Destination Trailer","Charleston SC","Campersinn","2024-10-15"
"2024","Forest River RV","Cherokee","16ML","54434","36290","93318","Destination Trailer","Bismarck ND","Campersinn","2024-10-15"
"2024","Forest River RV","Cherokee","16ML","54434","34995","95182","Destination Trailer","Kingston NH","Campersinn","2024-10-15"
"2025","Forest River RV","Cherokee","20OG","58410","42995","97982","Destination Trailer","Minot ND","Campersinn","2024-10-15"
"2024","Forest River RV","Cherokee","39CA","76775","57995","96948","Destination Trailer","Kingston NH","Campersinn","2024-10-15"
"2025","Forest River RV","Sandpiper","399LOFT","86710","N/A","96574","Destination Trailer","Kingston NH","Campersinn","2024-10-15"
"2024","Forest River RV","Wildwood","40FDEN","76026","54995","93160","Destination Trailer","Troy OH","Campersinn","2024-10-15"
"2024","Forest River RV","View","42VIEW","99688","69993","93161","Destination Trailer","Troy OH","Campersinn","2024-10-15"
"2024","Jayco","Jay Flight","40FKDS","83836","69256","96030","Destination Trailer","Chichester NH","Campersinn","2024-10-15"
"2024","Jayco","Alante","27A","186160","119993","92686","ClassA Gas","Fredericksburg VA","Campersinn","2024-10-15"
"2025","Jayco","Alante","29S","194785","134995","96266","ClassA Gas","Leesburg FL","Campersinn","2024-10-15"
"2025","Jayco","Precept","34G","243948","164995","96268","ClassA Gas","Leesburg FL","Campersinn","2024-10-15"
"2024","Jayco","Precept","34G","235569","152995","92691","ClassA Gas","Ocala FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3014","N/A","N/A","SEATONBS3014","ClassA Gas","Sewell NJ","Campersinn","2024-10-15"
"2024","Newmar","Bay Star","3014","255326","208260","92678","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3016","268479","N/A","95567","ClassA Gas","Louisville KY","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3016","270925","N/A","96483","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3116","N/A","N/A","SEATONBS3116","ClassA Gas","Sewell NJ","Campersinn","2024-10-15"
"2024","Newmar","Bay Star","3124","259267","199995","81990","ClassA Gas","Sewell NJ","Campersinn","2024-10-15"
"2025","Newmar","Bay Star","3225","N/A","N/A","SEATONBS3225","ClassA Gas","Sewell NJ","Campersinn","2024-10-15"
"2023","Newmar","Bay Star","3225","261188","174995","84063","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","201284","145997","97545","ClassA Gas","Philadelphia PA","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","34DS","201584","149979","99155","ClassA Gas","Conway SC","Campersinn","2024-10-15"
"2024","Forest River RV","FR3","34DS","203523","134993","88229","ClassA Gas","Mesa AZ","Campersinn","2024-10-15"
"2024","Forest River RV","FR3","34DS","199041","124777","91537","ClassA Gas","Acworth GA","Campersinn","2024-10-15"
"2024","Forest River RV","FR3","34DS","205884","134993","91653","ClassA Gas","Phoenix AZ","Campersinn","2024-10-15"
"2024","Forest River RV","FR3","34DS","201284","134993","94722","ClassA Gas","Mocksville NC","Campersinn","2024-10-15"
"2024","Forest River RV","FR3","34DS","201284","134993","95671","ClassA Gas","Davenport IA","Campersinn","2024-10-15"
"2024","Forest River RV","FR3","34DS","201284","134993","95673","ClassA Gas","Raleigh NC","Campersinn","2024-10-15"
"2023","Forest River RV","FR3","34DS","197737","121995","85684","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","33Z","231134","169795","96836","ClassA Gas","Conway SC","Campersinn","2024-10-15"
"2025","Forest River RV","FR3","33Z","231134","164995","99160","ClassA Gas","Louisville KY","Campersinn","2024-10-15"
"2024","Forest River RV","FR3","33Z","230134","159993","92164","ClassA Gas","Macon GA","Campersinn","2024-10-15"
