"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2024","Bayliner","M15","Element","15 2","Mercury 4-stroke EFI","NNB169","Leadersrpm","Kalamazoo MI","N/A","20972.00","2024-11-05"
"2024","Bayliner","M17","Element","17","Mercury 4-stroke EFI","NNB171","Leadersrpm","Kalamazoo MI","N/A","25976.00","2024-11-05"
"2024","Bayliner","M17","ELEMENT","17","Mercury 4-stroke EFI","NNB179","Leadersrpm","Kalamazoo MI","N/A","27997.00","2024-11-05"
"2024","Bayliner","VR4","Bowrider","18 9","Mecruiser 4.5L MPI V6 ECT","NNB187","Leadersrpm","Kalamazoo MI","N/A","38865","2024-11-05"
"2024","Bayliner","VR4","Bowrider","18 9","Mercury 4-stroke EFI","NNB188","Leadersrpm","Kalamazoo MI","N/A","33990.00","2024-11-05"
"2024","Bayliner","VR5","Bowrider","20 7","Mecruiser 4.5L MPI V6 ECT","NNB189","Leadersrpm","Kalamazoo MI","N/A","42987.00","2024-11-05"
"2024","Bayliner","VR6","Bowrider","22 7","Mercury XL 4-stroke EFI","NNB190","Leadersrpm","Kalamazoo MI","N/A","56989.00","2024-11-05"
"2024","Bentley","Pontoons","200","20 8","Mercury 4-stroke EFI","NBB519","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2024","Bentley","Pontoons","203","20 8","Mercury 4-stroke EFI","NBB522","Leadersrpm","Kalamazoo MI","N/A","38999.00","2024-11-05"
"2024","Bentley","Pontoons","220","22 8","Mercury 4-stroke EFI","NBB518","Leadersrpm","Kalamazoo MI","N/A","32991.00","2024-11-05"
"2024","Centurion","N/A","Fe22","22","GM Marine 6.0L 4-stroke EFI","NCB012","Leadersrpm","Kalamazoo MI","N/A","139900.00","2024-11-05"
"2024","Centurion","N/A","Ri230","23","PCM ZZ6 6.2L","NCB010","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
