"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2024","Forest River RV","N/A","521CK","30433","17877","53247","Travel Trailer","Clay NY","Wilkins","2024-10-17"
"2025","Unknown","N/A","521CK","30433","17878","53835","Travel Trailer","Waterloo NY","Wilkins","2024-10-17"
"2023","Alliance RV","Avenue","26RD","73215","45620","50221","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2024","Alliance RV","Access","24RK","74594","45999","51096","Fifth Wheel","Clay NY","Wilkins","2024-10-17"
"2024","Alliance RV","Paradigm","395DS","133440","90525","51048","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2024","Grand Design","Solitude","390RK","145378","96548","51034","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2023","Grand Design","Solitude","391DL","156077","96998","49085","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","2700BH","49995","37998","53599","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","2700BH","50106","37998","53491","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","2700BH","49949","37998","54544","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
"2024","Forest River RV","Cherokee","23MLE","66988","39603","52156","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2024","Forest River RV","Cherokee","23MLE","66988","39923","52165","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2024","Grand Design","Reflection","22RK","54728","40501","53210","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2024","Forest River RV","Cherokee","27SGS","67237","42259","53043","Fifth Wheel","Waterloo NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","25099","12998","54062","Travel Trailer","Bath NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","25099","12998","54060","Travel Trailer","Bath NY","Wilkins","2024-10-17"
"2024","Coachmen RV","Catalina Summit Series 7","154RBX","25496","13998","53156","Travel Trailer","Nichols NY","Wilkins","2024-10-17"
"2025","Gulf Stream RV","Ameri-Lite","178RB","26141","13998","54109","Travel Trailer","Churchville NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","26284","13998","53805","Travel Trailer","Waterloo NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","26143","13998","54196","Travel Trailer","Waterloo NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","25098","13998","54091","Travel Trailer","Churchville NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","26143","13998","54068","Travel Trailer","Clay NY","Wilkins","2024-10-17"
"2025","Cruiser","ACE","17BH","22809","14998","54213","Travel Trailer","Churchville NY","Wilkins","2024-10-17"
"2025","Cruiser","ACE","17BH","22809","14998","54148","Travel Trailer","Clay NY","Wilkins","2024-10-17"
"2025","Cruiser","ACE","17BH","22809","14998","54171","Travel Trailer","Nichols NY","Wilkins","2024-10-17"
"2025","Cruiser","ACE","17BH","22809","14998","54174","Travel Trailer","Nichols NY","Wilkins","2024-10-17"
"2024","Jayco","Swift","20T","177545","123009","52406","ClassB Gas","Nichols NY","Wilkins","2024-10-17"
"2024","Coachmen RV","N/A","20D","185709","137576","52942","ClassB Gas","Waterloo NY","Wilkins","2024-10-17"
