"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2025","ATX","Boats","22","22","Indmar Raptor 400","32659110064","MontanaBoatCenter","Helena, MT","140995.00","N/A","2024-11-05"
"2025","Tige","N/A","22RZX","22","Indmar Raptor 400","317656573","MontanaBoatCenter","Helena, MT","204995.00","N/A","2024-11-05"
"2025","Tige","Ultre","25ZX","255","Indmar Raptor 575","420795021","MontanaBoatCenter","Helena, MT","N/A","N/A","2024-11-05"
"2024","ATX","Boats","22","22","Indmar Raptor 400","6673274816","MontanaBoatCenter","Helena, MT","133995.00","N/A","2024-11-05"
"2024","ATX","Boats","22","22","Indmar Raptor 400","729947748","MontanaBoatCenter","Helena, MT","137995.00","N/A","2024-11-05"
"2024","Bennington","208","SLJ","20","Yamaha 115 4-stroke","357461177","MontanaBoatCenter","Helena, MT","Click for Quote!","N/A","2024-11-05"
"2024","Bennington","208","SLJ","20","Yamaha 70 4-stroke","84100481090","MontanaBoatCenter","Helena, MT","Click for Quote!","N/A","2024-11-05"
"2024","Bennington","22","SVSR","22","Yamaha 150 4-stroke","1385677","MontanaBoatCenter","Helena, MT","Click for Quote!","N/A","2024-11-05"
"2024","Bennington","22","SVSR","22","Yamaha 150 4-stroke","3075807879","MontanaBoatCenter","Helena, MT","Click for Quote!","N/A","2024-11-05"
"2024","Montara","Surf","Boss","25","N/A","4268563087","MontanaBoatCenter","Helena, MT","Click for Quote!","N/A","2024-11-05"
"2024","Tige","N/A","24RZX","245","Indmar Raptor 440","6413423611","MontanaBoatCenter","Helena, MT","214995.00","N/A","2024-11-05"
"2024","Tige","N/A","24RZX","245","Indmar Raptor 440","575994552","MontanaBoatCenter","Helena, MT","229995.00","N/A","2024-11-05"
"2023","ATX","Boats","22","22","Indmar Raptor 400","8877252131","MontanaBoatCenter","Helena, MT","129995.00","N/A","2024-11-05"
"2023","Bennington","21","SXSB","21","Yamaha 115","495889794","MontanaBoatCenter","Helena, MT","Click for Quote!","N/A","2024-11-05"
"2023","Tige","N/A","Z3","235","N/A","351281173","MontanaBoatCenter","Helena, MT","Click for Quote!","N/A","2024-11-05"
"2022","Montara","MT","2.0","25","PCM 450","6456646545","MontanaBoatCenter","Helena, MT","169995.00","N/A","2024-11-05"
