"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2024","Unknown","N/A","VCK405","119346","69888","RA478029","ToyHauler","Location   Payson","Parris","2024-10-15"
"2023","Unknown","N/A","RCR305","85223","57888","RA476607","ToyHauler","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","CK405XL","117728","69888","SA478024","ToyHauler","Location Murray North","Parris","2024-10-15"
"2023","Unknown","N/A","SCR305","85673","54888","SA476598","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","2814IKS","117368","74995","VO478615","ToyHauler","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","2814IKS","117368","74995","VO478616","ToyHauler","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","2815V","106980","67995","VO478693","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","2815VT","112895","69995","VO478706","ToyHauler","Location Murray North","Parris","2024-10-15"
"2024","Forest River RV","N/A","34B","417210","264888","BEVB7131","ClassA Diesel","Location Murray North","Parris","2024-10-15"
"2024","Forest River RV","N/A","40F","454876","289995","BEUR3180","ClassA Diesel","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","N/A","37B","512503","339995","BEVH6053","ClassA Diesel","Location Murray North","Parris","2024-10-15"
"2025","Forest River RV","N/A","40D","521761","339995","BEVG2746","ClassA Diesel","Location Murray North","Parris","2024-10-15"
"2025","Forest River RV","N/A","40H","527632","349995","BEVK4413","ClassA Diesel","Location Murray North","Parris","2024-10-15"
"2025","Forest River RV","N/A","45CA","619600","399995","BEVH6069","ClassA Diesel","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","N/A","VGF373BS13","148063","81995","VE403186","ToyHauler","Location   Pocatello ID","Parris","2024-10-15"
"2024","Forest River RV","N/A","VGF383G2","152260","85995","VE403213","ToyHauler","Location Murray South","Parris","2024-10-15"
"2025","Forest River RV","N/A","VGF391T145","140539","87995","VE403309","ToyHauler","Location Murray South","Parris","2024-10-15"
"2024","Forest River RV","N/A","VGF391T145","150367","84995","VE403161","ToyHauler","Location   Pocatello ID","Parris","2024-10-15"
"2024","Forest River RV","N/A","VGF4007G2","148121","83995","VE403109","ToyHauler","Location Murray South","Parris","2024-10-15"
"2024","Forest River RV","N/A","357SUT","117582","59995","VE005088","ToyHauler","Location   Pocatello ID","Parris","2024-10-15"
"2024","Forest River RV","N/A","39G15","140113","89888","XL170796","ToyHauler","Location Murray North","Parris","2024-10-15"
"2024","Forest River RV","N/A","39G15","140232","97995","XL170891","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","N/A","41G14","145486","99995","XL170941","ToyHauler","Location Murray North","Parris","2024-10-15"
"2024","Forest River RV","N/A","41G14","145486","99995","XL170905","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","2815RCR","108777","67995","RA478697","ToyHauler","Location Murray South","Parris","2024-10-15"
"2025","Unknown","N/A","3016RIKS","120805","76995","RA478630","ToyHauler","Location Murray South","Parris","2024-10-15"
"2025","Unknown","N/A","2815VT","112755","69995","VO478707","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","3016IKS","121528","76995","VO478637","ToyHauler","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","3016IKS","121388","76995","VO478639","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","3016IKS","126673","79995","VO478642","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","3016IKS","121997","76995","VO478641","ToyHauler","Location   Pocatello ID","Parris","2024-10-15"
"2025","Unknown","N/A","4016CTG","174871","119995","VO478468","ToyHauler","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","V32CRSB","127395","81995","VO478674","ToyHauler","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","VCK4016","119748","84995","VO476948","ToyHauler","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","VCK405","119346","72888","VO478021","ToyHauler","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","VCK405","119226","69888","VO478022","ToyHauler","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","VCK405","119226","69888","VO478020","ToyHauler","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","VCK4215TS","125568","89995","VO477099","ToyHauler","Location Murray North","Parris","2024-10-15"
"2024","Venture RV","SportTrek","STT302VRB","75500","47888","SP070440","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Venture RV","SportTrek","STT312VBH","76114","53995","SP011042","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Venture RV","SportTrek","STT312VBH","75692","49995","SP011048","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Venture RV","SportTrek","STT336VRK","87707","59995","SP097084","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Venture RV","SportTrek","STT343VBH","84338","49888","SP100654","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","DRV Luxury Suites","N/A","MX450","256419","143888","FH521048","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","3600","118934","73995","VO990079","ToyHauler","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","3600","118934","73995","VO990078","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","3800","120419","75995","VO990075","ToyHauler","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","N/A","4513DST","231797","149995","RI004444","ToyHauler","Location Murray South","Parris","2024-10-15"
"2024","Forest River RV","N/A","4513DST","231916","149995","RI004439","ToyHauler","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","N/A","2800SRT","102989","71995","SS012592","ToyHauler","Location Murray North","Parris","2024-10-15"
"2025","Forest River RV","N/A","2800SRT","105909","74995","SS012591","ToyHauler","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","N/A","3300SRT","101717","76995","SS012535","ToyHauler","Location Murray North","Parris","2024-10-15"
"2024","Forest River RV","N/A","3300SRT","101717","74995","SS012536","ToyHauler","Location   Pocatello ID","Parris","2024-10-15"
"2025","Forest River RV","N/A","VGF351G2","133949","84995","VE403229","ToyHauler","Location   Pocatello ID","Parris","2024-10-15"
"2025","Forest River RV","N/A","VGF351G2","134185","84995","VE403265","ToyHauler","Location Murray South","Parris","2024-10-15"
"2024","Palomino","Palomino","18BHX","41066","22995","PU021485","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Palomino","Palomino","20MBC","40023","21888","PU019525","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Palomino","Palomino","22RBC","39021","21888","PU019535","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Palomino","Palomino","22RBC","39021","21888","PU019536","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Venture RV","Sonic","SN231VRL","50362","25888","SO050753","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Venture RV","Sonic","SL169VRK","42324","27995","SO120625","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Venture RV","Sonic","SL169VRK","42274","26995","SO120617","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Venture RV","Sonic","SL169VUD","42769","25888","SO070400","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Venture RV","SportTrek","ST327VIK","76336","48888","SP070430","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Venture RV","SportTrek","STT272VRK","73264","49995","SP075905","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Venture RV","SportTrek","STT272VRK","75454","49995","SP097343","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Venture RV","SportTrek","STT292VRB","76302","49995","SP030238","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Lance","Lance","2565","93790","74995","LA335779","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Lance","Lance","SQ19","55748","44995","LA335674","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Lance","Lance","SQ19","53134","47995","LA335692","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2025","Lance","Lance","SQ26","71174","59995","LA335818","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Unknown","N/A","OP15","64000","57995","OP772008","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2023","Palomino","Palomino","20.2","162438","94888","PS000008","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Palomino","Palomino","25BHS","48982","28995","PU021307","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Palomino","Palomino","29BHQB","57282","37995","PU021174","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Palomino","Palomino","16BHX","34599","18995","PU021397","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Palomino","Palomino","16BHX","34599","18995","PU021396","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Palomino","Palomino","16BHX","34599","18995","PU021401","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Palomino","Palomino","18BHX","41066","22995","PU021486","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Lance","Lance","1575","63185","49995","LA335457","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Lance","Lance","1685","75027","59995","LA335632","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Lance","Lance","1685","77125","44888","LA334057","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Lance","Lance","1995","74283","59995","LA335802","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Lance","Lance","2075","81665","66995","LA335738","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Lance","Lance","2185","83551","69995","LA335798","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Lance","Lance","2185","88650","54888","LA334236","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2024","Lance","Lance","2255","82942","67995","LA335793","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Lance","Lance","2285","89539","69995","LA335767","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Lance","Lance","2285","91113","54888","LA333654","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2025","Lance","Lance","2445","87376","64995","LA335726","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Lance","Lance","2445","92679","54888","LA333688","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Unknown","N/A","28BHS","42934","29995","OPS75Z3065","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","28BHS","45695","31995","OPS75Z3074","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","28BHS","42934","29995","OPS75Z3064","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","28BHS","46782","33995","OPR75Z3078","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","28BHS","46745","33995","OPR75Z3080","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","28BHS","46745","33995","OPR75Z3079","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","Moab","45695","31995","OPS75Z3073","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Lance","Lance","1200EK","75699","39995","LA600049","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2024","Lance","Lance","1200EK","75699","39995","LA600052","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Lance","Lance","1200EK","75699","39995","LA600058","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Lance","Lance","1200EK","76664","39995","LA600056","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Lance","Lance","1200EK","75604","39995","LA600068","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","Moab","40067","26995","OPS75L3091","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26RLS","42167","27995","OPR75S3071","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26RLS","42167","27995","OPR75S3070","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26RLS","42167","27995","OPR75S3072","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","26RLS","42167","27995","OPR75S3073","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","27BH","36054","26995","OPS75V3060","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","27BH","36054","25995","OPS75V3061","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","27BH","35236","24995","OPS75V3053","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","27BH","35236","24995","OPS75V3052","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","27BH","35236","24995","OPS75V3054","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","27BH","36054","25995","OPS75V3062","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","27BH","35236","24995","OPS75V3057","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","40067","26995","OPS75L3082","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37306","24995","OPS75L3088","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37306","24995","OPS75L3087","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37306","24995","OPS75L3085","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","22888","OPR75L3097","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38056","24995","OPR75L3160","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38056","24995","OPR75L3161","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3172","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3174","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3173","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3175","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3205","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","35521","23995","OPS75F3077","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","35221","23995","OPS75F3078","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","35597","22995","OPS75F3081","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33578","20995","OPS75F3080","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33578","20995","OPS75F3073","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","40067","26995","OPS75L3090","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","19995","OPR75F3117","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","20995","OPR75F3127","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","20995","OPR75F3131","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","20995","OPR75F3128","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","20995","OPR75F3130","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","20995","OPR75F3129","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","22MLS","36436","25995","OPS7543069","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","22MLS","36436","25995","OPS7543070","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","22MLS","37592","26995","OPS7543063","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","22MLS","37592","26995","OPS7543064","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33278","21995","OPS75F3066","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33278","22995","OPS75F3068","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33278","21995","OPS75F3067","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","35521","22995","OPS75F3051","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33278","21995","OPS75F3058","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33278","21995","OPS75F3057","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33278","22995","OPS75F3069","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BH","33278","21995","OPS75F3086","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","19995","OPR75F3155","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34628","19995","OPR75F3159","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34328","19995","OPR75F3153","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","26BH","34328","19995","OPR75F3154","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37306","25995","OPS75L3051","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","38124","26995","OPS75L3065","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37006","25995","OPS75L3052","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37006","25995","OPS75L3053","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","40067","27995","OPS75L3068","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37306","25995","OPS75L3056","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","37306","24995","OPS75L3086","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","26BHS","38124","25995","OPS75L3083","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3177","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","41117","26995","OPR75L3213","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","39512","25995","OPR75L3214","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3242","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3243","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3247","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","38356","24995","OPR75L3248","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","39512","25995","OPR75L3249","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","40299","25995","OPR75L3240","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","26BHS","39512","25995","OPR75L3250","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","Moab","40067","26995","OPS75L3081","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","Moab","40067","26995","OPS75L3089","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","20888","OPR75P3056","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3055","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3054","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3058","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3061","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3059","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3076","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3077","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3075","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3078","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","20995","OPR75P3087","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","22MLS","36436","25995","OPS7543060","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","188BHS","33121","19995","OPR7533064","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","188BHS","33121","19888","OPR7533066","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","188BHS","33121","19995","OPR7533065","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","Moab","30594","17995","OPR75K3099","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","Moab","30594","17995","OPR75K3103","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","20FBS","33083","22995","OPS75C3058","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","20FBS","33083","22995","OPS75C3057","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","20FBS","34433","19995","OPR75C3073","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","20MB","31538","21995","OPS75P3054","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","20MB","34299","23995","OPS75P3073","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","20MB","34299","22995","OPS75P3074","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Unknown","N/A","20MB","32888","19995","OPR75P3051","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Heartland","N/A","221RB","52031","37888","SU530388","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Heartland","N/A","262RB","56561","31888","SU530406","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2025","Unknown","N/A","180BHS","29919","21995","OPS75M3063","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","180BHS","28936","20995","OPS75M3055","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","182RB","28615","19995","OPS75E3055","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","182RB","28615","19995","OPS75E3054","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","182RB","30416","19995","OPS75E3063","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","188BHS","33872","23995","OPS7533052","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2025","Unknown","N/A","188BHS","33054","22995","OPS7533057","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","188BHS","32071","22995","OPS7533073","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Unknown","N/A","188BHS","33872","23995","OPS7533085","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Unknown","N/A","188BHS","33121","19995","OPR7533070","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2023","Heartland","N/A","27BHG","55296","31888","NT524286","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Heartland","N/A","240SRB","37930","24888","PR527275","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","262SRL","45982","29888","PR529718","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","292SRK","52168","32888","PR530494","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","17BHX","17457","13888","PR533904","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","17BHX","17457","13888","PR533905","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","17BHX","17457","13888","PR533903","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","17BHX","17457","14995","PR534299","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","17BHX","17457","14995","PR534300","Travel Trailer","Location   Pocatello ID","Parris","2024-10-15"
"2024","Heartland","N/A","17BHX","17457","14995","PR534301","Travel Trailer","Location Murray North","Parris","2024-10-15"
"2024","Heartland","N/A","21HB","49979","28888","SU527233","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Heartland","N/A","21HB","49979","26888","SU527232","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","Timberwolf","16ML","58335","34495","TW113404","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","Timberwolf","16ML","58335","34495","TW113391","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","Timberwolf","16ML","58335","34495","TW113478","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","Timberwolf","20OG","62268","39995","TW002677","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","Timberwolf","20OG","62268","39995","TW002665","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","Timberwolf","20OG","62268","39995","TW002666","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","Timberwolf","39DLBL","85329","59995","TW002569","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2025","Forest River RV","Timberwolf","20OGBL","73338","48995","TW002548","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","N/A","244DBX","56648","34995","WC019651","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Forest River RV","N/A","262RSX","68545","39995","WC019573","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2024","Forest River RV","N/A","267MEX","65674","37888","WC019616","Travel Trailer","Location Murray South","Parris","2024-10-15"
"2023","Gulf Stream RV","Vision","21QBD","41282","23888","EN012236","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","Rockwood Ultra Lite","2706WS","65828","45995","RO190403","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2023","Forest River RV","Rockwood Ultra Lite","2720IK","71539","42888","RO187708","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","Rockwood Ultra Lite","2906BS","74905","47995","RO189905","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","Rockwood Ultra Lite","2906BS","74905","46995","RO189906","Travel Trailer","Location   Payson","Parris","2024-10-15"
"2024","Forest River RV","Rockwood Ultra Lite","2906BS","74905","47888","RO190493","Travel Trailer","Location   Payson","Parris","2024-10-15"
