"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2025","Tige","N/A","24RZX","24 ft 5 in","N/A","SG437D","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Tige","23ZX","Ultre","23 ft 5 in","N/A","AF0087B","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Tige","N/A","23ZX","N/A","N/A","AF0789","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Tige","N/A","25ZX","25 ft 5 in","N/A","AF0795","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Tige","N/A","25ZX","25 ft 5 in","N/A","AF0065H","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","SUPRA","SL","450","23 ft 5 in","N/A","AZSS004","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Tige","N/A","24RZX","24 ft 5 in","N/A","AZ439D","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","SUPRA","SA","450","22 ft 5 in","N/A","AZSP003","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Tige","N/A","24RZX","24 ft 5 in","N/A","AZ431D","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Tige","N/A","23ZX","23 ft 5 in","N/A","AZ085B","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
"2025","Avalon","Aura","2385","23 ft","N/A","Order 767267","Germaine Marine","Mesa AZ","79995","54995","2024-11-04"
"2025","Avalon","Aura","2185","21 ft","N/A","Order  767266","Germaine Marine","Mesa AZ","69995","47995","2024-11-04"
"2025","Tige","N/A","25ZX","25 ft 5 in","N/A","SG058H","Germaine Marine","Mesa AZ","N/A","N/A","2024-11-04"
