"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2024","Grand Design","Reflection 100 Series","22RK","51048","37999","303858","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Brinkley","Model Z","3110","106195","86995","303939","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Alliance RV","Paradigm","395DS","134012","104995","304956","FifthWheel","Birch Run MI","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue","33RKS","90292","69995","301430","FifthWheel","Brownstown MI","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue","33RKS","92842","69995","301432","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Grand Design","Reflection 150 Series","270BN","67266","47999","304139","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Astoria","230ML","68552","39999","302971","FifthWheel","Birch Run MI","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildwood Heritage Glen","320VIEW","84503","55999","304030","FifthWheel","Salt Lake City UT","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildwood Heritage Glen","375FAM","98583","69999","304038","FifthWheel","Salt Lake City UT","GeneralRV","2024-10-15"
"2024","Jayco","North Point","310RLTS","132211","79999","304066","FifthWheel","Wixom MI","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","93721","52999","305088","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia","3140RK","92304","55999","305329","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","93186","52999","305089","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia","3140RK","92936","55999","305323","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","412DB","136360","82999","302963","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","399ML","136568","81999","302958","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3303CK","124382","78999","305197","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","90791","49999","305098","FifthWheel","Huntley IL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","399ML","136328","81999","302959","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","417KB","129238","88999","300733","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","90791","49999","305100","FifthWheel","Birch Run MI","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","92151","49999","305092","FifthWheel","Elizabethtown PA","GeneralRV","2024-10-15"
"2024","Alliance RV","Paradigm","340RL","120114","94995","301133","FifthWheel","Huntley IL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3712KB","137854","89999","304755","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Astoria","298BH","74216","44999","302977","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","25BH","67010","34999","300554","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3011CK","119654","74999","304750","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Brinkley","Model Z","3110","106195","86995","304884","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Sanibel","3102RSWB","101320","64999","300837","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Astoria","260RK","73560","44999","302936","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
